"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Rudbeckia laciniata","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233628337515265,-0.155137227597058,0.478065300121834,2.30435047713764,0.0660122186836188,-0.267030180548601,0.00993003915642915,"herb","Perennial",-0.204126849200988,3
"Rudbeckia subtomentosa","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233628337515265,-0.155137227597058,1.16968175136609,3.81397639355548,-0.438585386317863,-0.344470195495875,0.0563930526289971,"herb","Perennial",-0.292730784753954,3
"Rudbeckia triloba","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233398426595706,-0.150296025482527,0.0764815542380725,1.42779349341115,-0.203888825852058,-0.388721632608603,0.00993003915642915,"herb","Perennial",-0.396102042899081,3
"Ruellia ciliosa","Hermaphrodite","self_compatible","low",-0.387737049115231,"Campanulate","actinomorphic",-0.232478782917469,-0.162399030768853,-0.258171567331729,0.697329340305744,-0.585270736608992,-0.289155899104965,-0.122024919105664,"herb","Perennial",-0.396102042899081,2
"Ruellia strepens","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Campanulate","actinomorphic",-0.233283471135926,-0.162399030768853,-0.0796899024945014,1.08691022196196,0.423924473393972,-0.289155899104965,-0.122024919105664,"herb","Perennial",-0.396102042899081,2
"Ruellia tweediana","Hermaphrodite","self_compatible","low",-0.387737049115231,"Campanulate","zygomorphic",-0.228455341825184,-0.147875424425262,-0.0908450065468281,1.06256141685845,0.423924473393972,-0.289155899104965,-0.122024919105664,"herb","Perennial",0.817771874176553,2
"Ruta chalepensis","Hermaphrodite","self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.231329228319673,-0.143034222310732,-0.369722607854996,-0.2766228638348,-0.409248316259637,-0.178527306323144,-0.122334672528814,"herb","Perennial",-0.396102042899081,2
"Sabatia angularis","Hermaphrodite","self_compatible","medium",0.929068672694215,"Open","actinomorphic",-0.227305787227388,-0.0220041694474815,2.97680860784302,0.502538899477635,-0.145214685735606,-0.178527306323144,0.242245106519269,"herb","Short lived",-0.396102042899081,1
"Sagittaria guayanensis","Monoecious","self_compatible","medium",1.43823355179387,"Open","actinomorphic",-0.233053560216367,-0.155137227597058,-0.570514480796876,0.0155627974073632,-0.11587761567738,-0.621041677450426,0.134760668686062,"herb","Short lived",-0.396102042899081,1
"Sagittaria latifolia","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",-0.233053560216367,-0.143034222310732,-0.369722607854996,0.453841289270608,-0.11587761567738,-0.621041677450426,0.134760668686062,"herb","Perennial",-0.396102042899081,4
"Salix amygdaloides","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",3.78923797747123,0.0143048464114938,-0.704375729424797,-0.714901355698045,-0.523662889486718,-0.621041677450426,-0.118927384874159,"tree","Perennial",2.85270892737634,4
"Salix arctica","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",-0.226156232629592,0.00220184112516868,-0.670910417267817,-0.714901355698045,-0.579403322597346,-0.576790240337697,-0.11273231641115,"shrub","Perennial",-0.396102042899081,4
"Salix aurita","Dioecious","dioecious","none",-0.844229699342505,"Brush","zygomorphic",0.977393228628227,0.00220184112516868,-0.648600209163163,-0.714901355698045,-0.497259526434314,-0.621041677450426,-0.115829850642655,"shrub","Perennial",-0.248428816977471,4
"Salix cinerea","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",3.78923797747123,0.12323189398842,-0.737841041581777,-0.714901355698045,-0.497259526434314,-0.604447388533152,-0.114590836950053,"shrub","Perennial",0.932956990395408,4
"Salix cordata","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",0.110663264524585,0.0748198728431192,-0.704375729424797,-0.714901355698045,-0.438585386317863,-0.604447388533152,-0.118617631451009,"shrub","Perennial",-0.189359526608827,4
"Salix fragilis","Dioecious","dioecious","none",-0.844229699342505,"Spike","actinomorphic",4.93879257526706,0.0506138622704691,-0.704375729424797,-0.714901355698045,-0.585270736608992,-0.621041677450426,-0.115210343796354,"tree","Perennial",2.85270892737634,4
"Salix humilis","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",4.93879257526706,0.0143048464114938,-0.902936581556212,-0.710031594677342,-0.454720774849887,-0.621041677450426,-0.123883439644567,"shrub","Perennial",-0.204126849200988,4
"Salix lanata","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",0.915351482981664,0.316879978569621,-0.481273648378263,-0.714901355698045,-0.585270736608992,-0.523688515802424,-0.0929080973295213,"shrub","Perennial",-0.396102042899081,4
"Salix longifolia","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",1.17867224512435,-0.0220041694474815,-0.748996145634104,-0.714901355698045,-0.52659659649254,-0.621041677450426,-0.116449357488956,"tree","Perennial",1.52364989408185,4
"Salix nigra","Dioecious","dioecious","none",-0.844229699342505,"Brush","zygomorphic",1.83412604061494,0.0506138622704691,-0.704375729424797,-0.714901355698045,-0.585270736608992,-0.621041677450426,-0.120785905413062,"tree","Perennial",4.62478763843566,4
"Salix polaris","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",-0.211212022858246,-0.147875424425262,-0.72668593752945,-0.714901355698045,-0.52659659649254,-0.621041677450426,-0.120476151989912,"shrub","Perennial",-0.396102042899081,4
"Salix repens","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",0.283096454193959,-0.0220041694474815,-0.737841041581777,-0.714901355698045,-0.585270736608992,-0.604447388533152,-0.115210343796354,"herb","Perennial",-0.396102042899081,4
"Salix reticulata","Dioecious","dioecious","none",-0.844229699342505,"Brush","actinomorphic",-0.147986519979476,-0.0462101800201317,-0.827081874000391,-0.714901355698045,-0.564734787568234,-0.621041677450426,-0.113351823257451,"shrub","Perennial",-0.396102042899081,4
"Salsola komarovii","Monoecious","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.222707568836204,-0.164819631826118,-0.748996145634104,-0.374018084248854,-0.585270736608992,-0.621041677450426,-0.128839494414974,"herb","Short lived",-0.396102042899081,1
"Salvia flava","Hermaphrodite","self_compatible","high",0.88650618765121,"Tube","zygomorphic",-0.232823649296808,-0.138193020196202,-0.369722607854996,-0.118355630661962,0.910919836360519,2.19998743848599,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Salvia przewalskii","Hermaphrodite","self_compatible","none",-0.844229699342505,"Tube","zygomorphic",-0.23213391653813,-0.123669413852612,-0.59282468890153,-0.033134812799664,1.1162793267681,2.58718751322236,-0.126980973876071,"herb","Perennial",-0.396102042899081,3
"Sambucus canadensis","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",0.915351482981664,0.316879978569621,1.30354299999401,-0.520110914869936,-0.52659659649254,-0.621041677450426,-0.126980973876071,"shrub","Perennial",0.342264086708969,3
"Samolus floribundus","Hermaphrodite","partially_self_compatible","none",-0.0267974465996844,"Open","actinomorphic",-0.228455341825184,-0.155137227597058,-0.258171567331729,-0.61750613528399,-0.585270736608992,-0.621041677450426,-0.104678727409239,"herb","Perennial",-0.396102042899081,3
"Sanguinaria canadensis","Hermaphrodite","self_compatible","high",2.66725222548268,"Open","actinomorphic",-0.234088159354383,-0.164819631826118,-0.146620526808462,0.94081739134088,0.0601448046719737,-0.399784491886785,-0.106537247948141,"herb","Short lived",-0.396102042899081,1
"Sanicula canadensis","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",-0.231904005618571,-0.155137227597058,-0.59282468890153,-0.690552550594531,-0.576469615591524,-0.289155899104965,-0.128219987568673,"herb","Short lived",-0.396102042899081,4
"Sanicula marilandica","Monoecious","monoecious","none",-0.844229699342505,"Open","actinomorphic",-0.211212022858246,-0.106725206451757,-0.0350694862851946,-0.520110914869936,-0.52659659649254,-0.289155899104965,-0.128219987568673,"herb","Perennial",-0.396102042899081,4
"Sanicula odorata","Monoecious","monoecious","medium",0.929068672694215,"Tube","actinomorphic",-0.216959795847225,0.437910031432872,-0.481273648378263,-0.646724701408207,-0.585270736608992,-0.58785309961588,-0.128219987568673,"herb","Perennial",-0.396102042899081,1
"Saponaria officinalis","Hermaphrodite","self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.233053560216367,-0.143034222310732,0.411134675807874,0.877510498071745,0.76423448606939,0.761815732322328,-0.0768009193256978,"herb","Perennial",-0.396102042899081,2
"Sarcostemma angustissimum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.233283471135926,-0.147875424425262,-0.860547186157371,-0.714901355698045,-0.585270736608992,-0.621041677450426,-0.0918549356908098,"herb","Perennial",-0.248428816977471,3
"Sassafras albidum","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",1.42386032180825,-0.0462101800201317,0.299583635284607,-0.374018084248854,-0.52659659649254,-0.455098788277695,-0.128839494414974,"tree","Perennial",3.29572860514117,4
"Saussurea wardii","Hermaphrodite","self_incompatible","low",-0.387737049115231,"Capitulum","actinomorphic",-0.232478782917469,-0.130931217024407,0.18803259476134,0.697329340305744,0.0894818747301994,0.927758621495059,-0.117068864335257,"herb","Perennial",-0.396102042899081,2
"Sauvagesia angustifolia","Hermaphrodite","self_compatible","medium",0.1741000588568,"Tube","actinomorphic",-0.233053560216367,-0.143034222310732,-0.637445105110837,-0.130530033213718,-0.52659659649254,-0.510413084668605,-0.110873795872248,"herb","Perennial",-0.396102042899081,1
"Sauvagesia rubiginosa","Hermaphrodite","self_compatible","low",-0.595967927257364,"Open","actinomorphic",-0.232478782917469,-0.130931217024407,-0.637445105110837,-0.130530033213718,-0.52659659649254,-0.510413084668605,-0.110873795872248,"herb","Perennial",-0.396102042899081,2
"Saxifraga aizoides","Hermaphrodite","self_compatible","high",2.66725222548268,"Open","actinomorphic",-0.230179673721877,-0.155137227597058,-0.191240943017768,-0.203576448524259,-0.480641094253779,-0.42744164008224,-0.0365329743161388,"shrub","Perennial",-0.396102042899081,1
"Saxifraga cernua","Hermaphrodite","self_compatible","low",-0.65109819347712,"Campanulate","actinomorphic",-0.231329228319673,-0.164819631826118,-0.392032815959649,-0.179227643420746,-0.291900036026735,-0.571258810698606,0.0359493267010672,"herb","Perennial",-0.396102042899081,2
"Saxifraga hirculus","Hermaphrodite","partially_self_compatible","none",-0.844229699342505,"Open","actinomorphic",-0.233628337515265,-0.164819631826118,-0.389801795149184,0.410013440084284,0.183360498916522,-0.576790240337697,0.180294421889178,"herb","Perennial",-0.396102042899081,3
"Saxifraga oppositifolia","Hermaphrodite","self_compatible","none",-0.844229699342505,"Campanulate","actinomorphic",-0.229030119124081,-0.164819631826118,1.30354299999401,0.410013440084284,-0.0572034755609291,-0.0125844171504139,-0.0597025303677927,"herb","Perennial",-0.396102042899081,3
"Scabiosa atropurpurea","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.216959795847225,-0.130931217024407,-0.258171567331729,-0.2766228638348,0.236167225021328,0.927758621495059,-0.128839494414974,"herb","Short lived",-0.396102042899081,5
"Scabiosa stellata","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.211212022858246,-0.0704161905927819,-0.258171567331729,-0.646724701408207,-0.110010201665735,0.817130028713238,-0.128219987568673,"herb","Short lived",-0.396102042899081,5
"Scaevola plumieri","Hermaphrodite","self_compatible","low",-0.387737049115231,"Tube","zygomorphic",-0.231904005618571,-0.118828211738082,-0.65975531321549,-0.179227643420746,0.676223275894713,0.927758621495059,-0.128219987568673,"shrub","Perennial",-0.396102042899081,2
"Scaevola taccada","Hermaphrodite","partially_self_compatible","low",-0.422851868363482,"Tube","zygomorphic",-0.222707568836204,-0.118828211738082,-0.458963440273609,0.259050848442499,0.236167225021328,0.817130028713238,-0.126980973876071,"shrub","Perennial",-0.248428816977471,2
"Scalesia affinis","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Capitulum","actinomorphic",-0.231904005618571,-0.164819631826118,0.411134675807874,2.15825764651656,-0.0572034755609291,-0.178527306323144,-0.113971330103752,"shrub","Perennial",-0.174592204016666,2
"Scalesia baurii","Hermaphrodite","self_compatible","medium",0.74296013067848,"Capitulum","actinomorphic",-0.234088159354383,-0.164819631826118,-0.59282468890153,-0.033134812799664,-0.409248316259637,-0.178527306323144,-0.0984836589462295,"shrub","Perennial",-0.174592204016666,1
"Scalesia helleri","Hermaphrodite","self_compatible","high",2.24587439450366,"Capitulum","actinomorphic",-0.165229838946413,-0.164819631826118,-0.548204272692223,0.0642604076143904,-0.455263576434623,-0.178527306323144,-0.0891910562517159,"shrub","Perennial",-0.174592204016666,1
"Scalesia pedunculata","Hermaphrodite","self_compatible","high",2.66725222548268,"Capitulum","actinomorphic",-0.165229838946413,-0.159978429711588,-0.59282468890153,-0.033134812799664,-0.448066810242702,-0.178527306323144,-0.0675083166311842,"tree","Perennial",2.2620160236899,1
"Schefflera heptaphylla","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","actinomorphic",0.685440563422499,0.679970137159374,0.18803259476134,-0.349669279145341,-0.555933666550766,-0.565727381059515,-0.125680009498839,"tree","Perennial",1.81899634592507,3
"Schima wallichii","Hermaphrodite","partially_self_compatible","medium",-0.317507410618727,"Brush","actinomorphic",-0.0732654711227469,-0.155137227597058,1.08044091894748,0.819073365823312,-0.0572034755609291,-0.123213009932234,-0.117068864335257,"tree","Perennial",4.47711441251405,3
"Schinus fasciculata","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",0.398051913973542,-0.130931217024407,-0.704375729424797,-0.666203745491018,-0.585270736608992,-0.510413084668605,-0.128839494414974,"tree","Perennial",-0.100755591055861,4
"Schultesia brachyptera","Hermaphrodite","self_compatible","none",-0.0113166493592548,"Campanulate","actinomorphic",-0.233858248434824,-0.159978429711588,0.0207060339764389,1.30604946789358,1.84970607822374,0.651187139540508,0.313127377282133,"herb","Perennial",-0.396102042899081,3
"Scleria terrestris","Monoecious","monoecious","none",-0.844229699342505,"Brush","actinomorphic",-0.222707568836204,0.0748198728431192,-0.882857394262024,-0.666203745491018,-0.52659659649254,-0.621041677450426,-0.128839494414974,"herb","Perennial",-0.0121516555028954,4
"Scoparia montevidensis","Hermaphrodite","self_compatible","high",0.865848958909792,"Open","actinomorphic",-0.227305787227388,-0.155137227597058,-0.838236978052717,-0.568808525076963,-0.511928061463427,0.927758621495059,-0.0675083166311842,"herb","Short lived",-0.396102042899081,1
"Scorzonera humilis","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.233628337515265,-0.164819631826118,-0.313947087593362,0.575585314788176,-0.344706762131541,-0.399784491886785,-0.107776261640743,"herb","Perennial",-0.396102042899081,2
"Scrophularia marilandica","Hermaphrodite","self_compatible","low",-0.387737049115231,"Tube","zygomorphic",-0.222707568836204,0.0748198728431192,0.18803259476134,-0.593157330180477,-0.145214685735606,-0.233841602714055,0.0560019091710079,"herb","Perennial",-0.189359526608827,2
"Scutellaria hypericifolia","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.233053560216367,-0.143034222310732,-0.258171567331729,-0.033134812799664,0.910919836360519,2.19998743848599,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Scutellaria incana","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.227305787227388,-0.0220041694474815,1.30354299999401,-0.0818324230066912,0.822908626185842,2.03404454931326,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Scutellaria lateriflora","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.233053560216367,-0.143034222310732,-0.704375729424797,-0.646724701408207,-0.291900036026735,-0.0678987135413241,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Scutellaria ovata","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.231329228319673,-0.106725206451757,0.18803259476134,0.210353238235472,0.412189645370682,1.81278736374962,-0.126980973876071,"herb","Short lived",-0.396102042899081,5
"Scutellaria parvula","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","zygomorphic",-0.233053560216367,-0.143034222310732,-0.369722607854996,-0.568808525076963,-0.174551755793832,0.153358472022317,-0.126980973876071,"herb","Perennial",-0.396102042899081,5
"Sedum formosanum","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.225581455330694,-0.118828211738082,0.18803259476134,-0.227925253627773,0.0936414813341453,-0.621041677450426,-0.120166398566761,"herb","Perennial",-0.396102042899081,2
"Sedum roseum","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",-0.153734292968455,-0.082519195879107,-0.704375729424797,-0.678378148042774,-0.585270736608992,-0.621041677450426,-0.120166398566761,"herb","Perennial",-0.396102042899081,4
"Sedum sediforme","Hermaphrodite","partially_self_compatible","low",-0.387737049115231,"Open","actinomorphic",-0.230754451020775,-0.0946222011654321,0.18803259476134,-0.150009077296529,-0.467922456376089,-0.510413084668605,-0.120166398566761,"herb","Perennial",-0.396102042899081,2
"Senecio aureus","Hermaphrodite","self_compatible","high",2.24587439450366,"Capitulum","actinomorphic",-0.222707568836204,-0.143034222310732,-0.503583856482916,0.161655628028445,-0.291900036026735,-0.233841602714055,-0.120166398566761,"herb","Perennial",-0.396102042899081,1
"Senecio gunnii","Hermaphrodite","self_compatible","high",2.24587439450366,"Capitulum","actinomorphic",-0.231904005618571,-0.118828211738082,-0.860547186157371,-0.61750613528399,-0.52659659649254,-0.621041677450426,-0.109325028756495,"herb","Perennial",-0.396102042899081,1
"Senecio lautus","Hermaphrodite","self_compatible","high",2.24587439450366,"Capitulum","actinomorphic",-0.231904005618571,-0.155137227597058,-0.52589406458757,0.112958017821418,-0.52659659649254,-0.233841602714055,-0.0876422891359636,"herb","Short lived",-0.396102042899081,1
"Senecio nikoensis","Hermaphrodite","self_incompatible","none",-0.590133388790596,"Capitulum","actinomorphic",-0.231904005618571,-0.118828211738082,-0.233184134254517,0.751870663737614,-0.306568571055847,-0.233841602714055,-0.0755619056330959,"herb","Perennial",-0.396102042899081,3
"Senecio pectinatus","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233858248434824,-0.159978429711588,-0.369722607854996,0.453841289270608,-0.174551755793832,-0.233841602714055,-0.0755619056330959,"herb","Perennial",-0.396102042899081,3
"Senecio pinnatus","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.228455341825184,-0.159978429711588,0.0764815542380725,-0.033134812799664,-0.350574176143186,-0.139807298849507,-0.0755619056330959,"herb","Perennial",-0.396102042899081,3
"Senna aphylla","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","zygomorphic",-0.211212022858246,-0.106725206451757,0.857338837900942,0.210353238235472,-0.0572034755609291,0.374615657585957,-0.114590836950053,"shrub","Perennial",-0.248428816977471,3
"Senna marilandica","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","zygomorphic",-0.226156232629592,0.00220184112516868,0.0764815542380725,-0.0818324230066912,-0.467922456376089,-0.399784491886785,-0.114590836950053,"shrub","Perennial",-0.307498107346115,3
"Senna occidentalis","Hermaphrodite","partially_self_compatible","low",-0.837206735492855,"Open","zygomorphic",-0.228455341825184,-0.150296025482527,-0.369722607854996,0.453841289270608,0.353072987556147,-0.289155899104965,-0.114590836950053,"shrub","Short lived",-0.322265429938276,2
"Senna pistaciifolia","Hermaphrodite","self_compatible","none",-0.844229699342505,"Open","zygomorphic",-0.0502743791668304,-0.0704161905927819,-0.481273648378263,0.210353238235472,0.529537925603585,-0.123213009932234,-0.114900590373204,"herb","Perennial",-0.396102042899081,3
"Sesuvium portulacastrum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Open","actinomorphic",-0.230754451020775,-0.164819631826118,-0.72668593752945,-0.325320474041827,-0.350574176143186,-0.0125844171504139,-0.101581193177734,"herb","Perennial",-0.396102042899081,3
"Setaria parviflora","Hermaphrodite","self_compatible","high",1.32684528517871,"Open","zygomorphic",-0.229604896422979,-0.0704161905927819,-0.704375729424797,-0.714901355698045,-0.585270736608992,-0.621041677450426,-0.128839494414974,"herb","Short lived",-0.396102042899081,5
"Sicyos angulatus","Monoecious","monoecious","none",-0.844229699342505,"Campanulate","actinomorphic",-0.230754451020775,-0.143034222310732,-0.704375729424797,-0.661333984470315,-0.579403322597346,-0.576790240337697,-0.128839494414974,"vine","Short lived",0.489937312630578,4
"Sida acuta","Hermaphrodite","self_compatible","medium",1.36800391329736,"Open","actinomorphic",-0.228455341825184,-0.164819631826118,-0.59282468890153,-0.033134812799664,-0.379911246201412,-0.206184454518599,-0.12636146702977,"shrub","Perennial",-0.396102042899081,1
"Sida rhombifolia","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.228455341825184,-0.159978429711588,-0.537049168639896,0.088609212717904,-0.52659659649254,-0.206184454518599,-0.124812699914018,"shrub","Perennial",-0.307498107346115,1
"Sidastrum paniculatum","Hermaphrodite","self_compatible","none",0.143195911070097,"Open","actinomorphic",-0.231329228319673,-0.106725206451757,-0.860547186157371,-0.61750613528399,-0.579403322597346,-0.233841602714055,-0.12636146702977,"herb","Perennial",-0.366567397714759,3
"Sideroxylon cinereum","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",1.48803239798555,-0.162399030768853,-0.258171567331729,-0.515241153849233,-0.379911246201412,-0.510413084668605,-0.126671220452921,"tree","Perennial",3.00038215329795,4
"Sideroxylon puberulum","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",1.18647422830906,-0.162399030768853,-0.258171567331729,-0.417845933435179,-0.379911246201412,-0.510413084668605,-0.126671220452921,"tree","Perennial",1.52364989408185,4
"Silene acaulis","Dioecious","partially_self_compatible","low",-0.387737049115231,"Tube","actinomorphic",-0.220408459640613,-0.164819631826118,-0.65975531321549,-0.179227643420746,-0.11587761567738,0.263987064804137,-0.121405412259363,"herb","Perennial",-0.396102042899081,4
"Silene chungtienensis","Hermaphrodite","self_compatible","high",2.24587439450366,"Tube","actinomorphic",-0.233053560216367,-0.157557828654323,0.411134675807874,0.356446068856554,0.500200855545359,1.42558728901325,-0.0229038236975189,"herb","Perennial",-0.396102042899081,1
"Silene dioica","Dioecious","dioecious","none",-0.844229699342505,"Tube","actinomorphic",-0.233053560216367,-0.162399030768853,0.18803259476134,0.453841289270608,-0.212781523404243,0.361340226452139,0.0254177103139518,"herb","Perennial",-0.396102042899081,4
"Silene flos-cuculi","Hermaphrodite","self_compatible","low",-0.387737049115231,"Tube","actinomorphic",-0.232823649296808,-0.143034222310732,0.522685716331141,0.819073365823312,0.353515505254231,-0.399784491886785,-0.0724643714015914,"herb","Perennial",-0.396102042899081,2
"Silene gracilicaulis","Hermaphrodite","self_compatible","low",-0.387737049115231,"Tube","actinomorphic",-0.233513382055485,-0.152716626539793,-0.704375729424797,-0.568808525076963,0.118818944788425,0.927758621495059,-0.0922885904832204,"herb","Perennial",-0.396102042899081,2
"Silene nivea","Hermaphrodite","self_compatible","high",0.579954406330806,"Tube","actinomorphic",-0.233858248434824,-0.159978429711588,-0.771306353738757,-0.422715694455882,0.265504295079554,0.927758621495059,-0.126980973876071,"herb","Perennial",-0.396102042899081,1
"Silene stellata","Hermaphrodite","self_compatible","low",-0.141933314377467,"Tube","actinomorphic",-0.231904005618571,-0.118828211738082,0.857338837900942,0.161655628028445,-0.467922456376089,-0.178527306323144,-0.113971330103752,"herb","Perennial",-0.396102042899081,2
"Silene suecica","Dioecious","self_compatible","low",-0.387737049115231,"Tube","actinomorphic",-0.232478782917469,-0.130931217024407,1.30354299999401,0.210353238235472,0.529537925603585,-0.0125844171504139,-0.0724643714015914,"herb","Perennial",-0.396102042899081,2
"Silene taimyrensis","Hermaphrodite","self_compatible","none",0.40235049471325,"Campanulate","actinomorphic",-0.233053560216367,-0.162399030768853,-0.704375729424797,-0.520110914869936,-0.350574176143186,-0.178527306323144,-0.0984836589462295,"herb","Perennial",-0.396102042899081,3
"Silene vulgaris","Dioecious","self_compatible","low",-0.387737049115231,"Campanulate","actinomorphic",-0.220408459640613,-0.130931217024407,-0.369722607854996,0.453841289270608,0.822908626185842,2.03404454931326,-0.0390110017013425,"herb","Perennial",-0.396102042899081,2
"Silene yunnanensis","Hermaphrodite","self_compatible","high",0.581466145159552,"Tube","actinomorphic",-0.232478782917469,-0.159978429711588,-0.59282468890153,-0.593157330180477,0.236167225021328,0.927758621495059,-0.061932755014476,"herb","Perennial",-0.396102042899081,1
"Silphium integrifolium","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.232478782917469,-0.155137227597058,-0.742303083202708,-0.359408801186746,-0.203888825852058,0.208672768413227,-0.0984836589462295,"herb","Perennial",-0.396102042899081,3
"Silphium laciniatum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.233628337515265,-0.155137227597058,0.857338837900942,3.1322098506571,0.822908626185842,0.236329916608682,-0.0984836589462295,"herb","Perennial",-0.159824881424505,3
"Silphium perfoliatum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.232478782917469,-0.155137227597058,0.478065300121834,2.30435047713764,-0.162230186369377,0.651187139540508,-0.0984836589462295,"herb","Perennial",-0.322265429938276,3
"Silphium terebinthinaceum","Hermaphrodite","self_incompatible","none",-0.844229699342505,"Capitulum","actinomorphic",-0.230179673721877,-0.159978429711588,-0.369722607854996,0.453841289270608,-0.350574176143186,-0.0678987135413241,-0.0984836589462295,"herb","Perennial",-0.159824881424505,3
"Sipanea galioides","Hermaphrodite","self_compatible","none",0.180694590517519,"Tube","actinomorphic",-0.233858248434824,-0.159978429711588,-0.278250754625917,0.65350149111942,0.470863785487133,0.595872843149598,-0.0915885477469004,"herb","Perennial",-0.396102042899081,3
"Siphanthera cordifolia","Hermaphrodite","self_compatible","none",0.229188873772403,"Open","actinomorphic",-0.231329228319673,-0.106725206451757,-0.258171567331729,-0.666203745491018,-0.467922456376089,-0.399784491886785,-0.0600742344755733,"herb","Perennial",-0.352101644585295,3
"Sisyrinchium angustifolium","Hermaphrodite","self_compatible","high",2.24587439450366,"Open","actinomorphic",-0.233053560216367,-0.159978429711588,-0.793616561843411,-0.471413304662909,-0.573535908585701,-0.621041677450426,-0.09197883706007,"herb","Perennial",-0.396102042899081,1
"Sium suave","Monoecious","self_compatible","none",-0.133796438875057,"Open","actinomorphic",-0.211212022858246,0.316879978569621,0.0764815542380725,-0.661333984470315,-0.497259526434314,-0.621041677450426,-0.128219987568673,"herb","Perennial",-0.396102042899081,3
"Smilax anceps","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",-0.220408459640613,-0.130931217024407,-0.59282468890153,-0.612636374263288,-0.409248316259637,-0.399784491886785,-0.127600480722372,"vine","Perennial",0.0469176348657486,4
"Smilax herbacea","Dioecious","dioecious","none",-0.844229699342505,"Open","actinomorphic",-0.192819149293513,-0.0583131853064568,0.411134675807874,-0.179227643420746,-0.573535908585701,-0.455098788277695,-0.127290727299222,"herb","Perennial",-0.322265429938276,4
"Sobralia liliastrum","Hermaphrodite","self_compatible","none",-0.844229699342505,"Tube","zygomorphic",-0.234088159354383,-0.164819631826118,1.30354299999401,4.10616205479765,3.1698742308439,3.14033047713147,9.16314369325232,"herb","Perennial",-0.189359526608827,3
