motif,motif_functional_ID,motif_expected_probability,counts_observed,motif_observed_probability,round_motif_observed_probability,percentil_observed,lower_CI,upper_CI
15,15_4_3_4_Birds_Non-syrphids-diptera,2.9161832622858678e-5,0,0,0,0,2.4e-6,4.8e-6
15,15_4_3_4_Birds_Syrphids,1.9473083719587027e-5,0,0,0,0,1.5e-6,3.3e-6
15,15_4_3_4_Coleoptera_Birds,7.561505057166078e-6,0,0,0,0,3.975000000000001e-7,1.5e-6
15,15_4_3_4_Coleoptera_Coleoptera,1.4029344078864134e-5,0,0,0,0,9e-7,2.5e-6
15,15_4_3_4_Coleoptera_Lizards,1.1470403662173676e-5,0,0,0,0,7e-7,2.1e-6
15,15_4_3_4_Coleoptera_Non-bee-Hymenoptera,4.380316095137432e-6,0,0,0,0,1e-7,1e-6
15,15_4_3_4_Coleoptera_Other_insects,4.2308107365475e-6,0,0,0,0,1e-7,1e-6
15,15_4_3_4_Lepidoptera_Coleoptera,4.059794480338821e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_4_Lepidoptera_Lizards,3.319291423260976e-6,0,0,0,0,1e-7,8e-7
15,15_4_3_4_Lepidoptera_Syrphids,8.595586583913946e-6,0,0,0,0,5e-7,1.7e-6
15,15_4_3_4_Lizards_Coleoptera,1.2689576167130868e-5,0,0,0,0,8e-7,2.3e-6
15,15_4_3_4_Lizards_Lepidoptera,3.510655826671597e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_4_Lizards_Lizards,1.0375008276985271e-5,0,0,0,0,6e-7,1.9e-6
15,15_4_3_4_Lizards_Non-bee-Hymenoptera,3.9620066635257835e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_4_Lizards_Non-syrphids-diptera,4.0234505628943996e-5,0,0,0,0,3.4e-6,6.302499999999998e-6
15,15_4_3_4_Lizards_Other_insects,3.826778699584168e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_4_Lizards_Syrphids,2.68669636322677e-5,0,0,0,0,2.2e-6,4.4e-6
15,15_4_3_4_Non-bee-Hymenoptera_Birds,3.7426276478791384e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_4_Non-bee-Hymenoptera_Coleoptera,6.94393650922783e-6,0,0,0,0,3e-7,1.5e-6
15,15_4_3_4_Non-bee-Hymenoptera_Lizards,5.677368401374123e-6,0,0,0,0,2.9750000000000017e-7,1.2e-6
15,15_4_3_4_Non-syrphids-diptera_Birds,2.1230313424116608e-5,0,0,0,0,1.6e-6,3.6e-6
15,15_4_3_4_Non-syrphids-diptera_Lizards,3.2205263767997706e-5,0,0,0,0,2.7e-6,5.2e-6
15,15_4_3_4_Non-syrphids-diptera_Other_insects,1.187877774278506e-5,0,0,0,0,7e-7,2.2e-6
15,15_4_3_4_Other_insects_Bee,1.253432351319428e-4,0,0,0,0,1.26e-5,1.76e-5
15,15_4_3_4_Other_insects_Coleoptera,3.3902484655097013e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_4_Other_insects_Non-syrphids-diptera,1.0749371702609843e-5,0,0,0,0,6e-7,2.1e-6
15,15_4_3_4_Other_insects_Syrphids,7.177992474101295e-6,0,0,0,0,3e-7,1.5e-6
15,15_4_3_4_Syrphids_Birds,1.0980169266667438e-5,0,0,0,0,6e-7,2.1e-6
15,15_4_3_4_Syrphids_Lizards,1.6656336644026763e-5,0,0,0,0,1.2e-6,2.9e-6
15,15_4_3_4_Syrphids_Other_insects,6.143620571740519e-6,0,0,0,0,3e-7,1.3e-6
15,15_4_3_5_Bee_Birds,2.7193966134083917e-5,0,0,0,0,2.2e-6,4.5e-6
15,15_4_3_5_Bee_Lepidoptera,1.3958630462195428e-5,0,0,0,0,9e-7,2.5e-6
15,15_4_3_5_Bee_Lizards,4.1251809841456016e-5,0,0,0,0,3.6e-6,6.3e-6
15,15_4_3_5_Bee_Non-bee-Hymenoptera,1.575323518892064e-5,0,0,0,0,1.1e-6,2.8e-6
15,15_4_3_5_Bee_Other_insects,1.5215558677747027e-5,0,0,0,0,1e-6,2.7e-6
15,15_4_3_5_Birds_Bee,1.787226842281369e-4,0,0,0,0,1.87e-5,2.4302499999999996e-5
15,15_4_3_5_Birds_Coleoptera,4.834040746741532e-6,0,0,0,0,2e-7,1.1e-6
15,15_4_3_5_Birds_Lizards,3.952315829793957e-6,0,0,0,0,1e-7,1e-6
15,15_4_3_5_Birds_Non-syrphids-diptera,1.532716594105857e-5,0,0,0,0,1.1e-6,2.6e-6
15,15_4_3_5_Birds_Syrphids,1.0234856958896374e-5,0,0,0,0,6e-7,1.9e-6
15,15_4_3_5_Coleoptera_Bee,2.726175338512013e-4,0,0,0,0,2.93e-5,3.62e-5
15,15_4_3_5_Coleoptera_Birds,3.974251010702665e-6,0,0,0,0,1e-7,1e-6
15,15_4_3_5_Coleoptera_Coleoptera,7.373682152348871e-6,0,0,0,0,3e-7,1.5e-6
15,15_4_3_5_Coleoptera_Lizards,6.028728805035836e-6,0,0,0,0,3e-7,1.3e-6
15,15_4_3_5_Coleoptera_Non-syrphids-diptera,2.337954019561266e-5,0,0,0,0,1.9e-6,3.9e-6
15,15_4_3_5_Coleoptera_Syrphids,1.561190441775418e-5,0,0,0,0,1.0975e-6,2.8e-6
15,15_4_3_5_Lepidoptera_Bee,7.888972948065986e-5,0,0,0,0,7.6e-6,1.13e-5
15,15_4_3_5_Lizards_Bee,2.46583228756357e-4,0,0,0,0,2.63e-5,3.28e-5
15,15_4_3_5_Lizards_Birds,3.59471979759808e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_5_Lizards_Coleoptera,6.669513612215871e-6,0,0,0,0,3e-7,1.4e-6
15,15_4_3_5_Lizards_Lizards,5.4530000071587076e-6,0,0,0,0,2e-7,1.2e-6
15,15_4_3_5_Lizards_Non-syrphids-diptera,2.1146851513299295e-5,0,0,0,0,1.6e-6,3.5e-6
15,15_4_3_5_Lizards_Syrphids,1.4121005879492129e-5,0,0,0,0,9e-7,2.6e-6
15,15_4_3_5_Non-bee-Hymenoptera_Bee,1.3493423753267e-4,0,0,0,0,1.36e-5,1.88e-5
15,15_4_3_5_Non-bee-Hymenoptera_Coleoptera,3.649663192898359e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_5_Non-bee-Hymenoptera_Lizards,2.983967733501565e-6,0,0,0,0,1e-7,8e-7
15,15_4_3_5_Non-bee-Hymenoptera_Non-syrphids-diptera,1.1571891160461038e-5,0,0,0,0,7e-7,2.2e-6
15,15_4_3_5_Non-bee-Hymenoptera_Syrphids,7.727237457119633e-6,0,0,0,0,4e-7,1.6e-6
15,15_4_3_5_Non-syrphids-diptera_Bee,7.654237674661922e-4,0,0,0,0,8.58e-5,9.78e-5
15,15_4_3_5_Non-syrphids-diptera_Birds,1.1158439218838788e-5,0,0,0,0,7e-7,2.1e-6
15,15_4_3_5_Non-syrphids-diptera_Lepidoptera,5.727613575109214e-6,0,0,0,0,2e-7,1.3e-6
15,15_4_3_5_Non-syrphids-diptera_Lizards,1.6926762742638425e-5,0,0,0,0,1.2e-6,2.9e-6
15,15_4_3_5_Non-syrphids-diptera_Non-bee-Hymenoptera,6.463989713340314e-6,0,0,0,0,3e-7,1.3024999999999977e-6
15,15_4_3_5_Non-syrphids-diptera_Non-syrphids-diptera,6.564235060508107e-5,0,0,0,0,6.3e-6,9.602499999999997e-6
15,15_4_3_5_Non-syrphids-diptera_Other_insects,6.243366114717518e-6,0,0,0,0,3e-7,1.3e-6
15,15_4_3_5_Non-syrphids-diptera_Syrphids,4.383328734564016e-5,0,0,0,0,3.8975e-6,6.6e-6
15,15_4_3_5_Other_insects_Bee,6.587914378709174e-5,0,0,0,0,6.2e-6,9.8e-6
15,15_4_3_5_Other_insects_Non-syrphids-diptera,5.649761658630271e-6,0,0,0,0,2e-7,1.2e-6
15,15_4_3_5_Other_insects_Syrphids,3.7726806540951623e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_5_Syrphids_Bee,3.958718064878873e-4,0,0,0,0,4.33e-5,5.18025e-5
15,15_4_3_5_Syrphids_Birds,5.771066537128544e-6,0,0,0,0,2e-7,1.2e-6
15,15_4_3_5_Syrphids_Coleoptera,1.0707428949566728e-5,0,0,0,0,7e-7,2e-6
15,15_4_3_5_Syrphids_Lizards,8.754403024486833e-6,0,0,0,0,4.975000000000002e-7,1.7e-6
15,15_4_3_5_Syrphids_Non-bee-Hymenoptera,3.3431301635824563e-6,0,0,0,0,1e-7,8e-7
15,15_4_3_5_Syrphids_Non-syrphids-diptera,3.394976354362092e-5,0,0,0,0,2.8e-6,5.3e-6
15,15_4_3_5_Syrphids_Other_insects,3.2290251850686784e-6,0,0,0,0,1e-7,9e-7
15,15_4_3_5_Syrphids_Syrphids,2.2670268919481462e-5,0,0,0,0,1.7e-6,3.7e-6
15,15_4_4_4_Bee_Birds,6.766688476338562e-5,0,0,0,0,6.4e-6,9.9e-6
15,15_4_4_4_Bee_Other_insects,3.786095233704033e-5,0,0,0,0,3.2e-6,5.9e-6
15,15_4_4_4_Birds_Birds,6.4831313057786776e-6,0,0,0,0,3e-7,1.4e-6
15,15_4_4_4_Birds_Coleoptera,1.202856826909441e-5,0,0,0,0,7.975000000000001e-7,2.2e-6
15,15_4_4_4_Birds_Lepidoptera,3.3277835858533033e-6,0,0,0,0,1e-7,8e-7
15,15_4_4_4_Birds_Lizards,9.83456765682928e-6,0,0,0,0,6e-7,1.9e-6
15,15_4_4_4_Birds_Non-bee-Hymenoptera,3.7556232774953454e-6,0,0,0,0,1e-7,9e-7
15,15_4_4_4_Birds_Other_insects,3.627439422121543e-6,0,0,0,0,1e-7,9e-7
15,15_4_4_4_Coleoptera_Birds,9.88914907946896e-6,0,0,0,0,6e-7,1.9e-6
15,15_4_4_4_Coleoptera_Other_insects,5.533173327852893e-6,0,0,0,0,2e-7,1.3e-6
15,15_4_4_4_Lepidoptera_Coleoptera,5.3095134559260035e-6,0,0,0,0,2e-7,1.2e-6
15,15_4_4_4_Lepidoptera_Lizards,4.341062721596953e-6,0,0,0,0,1e-7,1e-6
15,15_4_4_4_Lepidoptera_Syrphids,1.124154999714647e-5,0,0,0,0,7e-7,2.1e-6
15,15_4_4_4_Lizards_Birds,8.944759624299807e-6,0,0,0,0,5e-7,1.8e-6
15,15_4_4_4_Lizards_Lepidoptera,4.591334472990917e-6,0,0,0,0,1e-7,1.0024999999999976e-6
15,15_4_4_4_Lizards_Lizards,1.3568727756731073e-5,0,0,0,0,9e-7,2.5e-6
15,15_4_4_4_Lizards_Non-bee-Hymenoptera,5.181623797543317e-6,0,0,0,0,2e-7,1.1e-6
15,15_4_4_4_Lizards_Other_insects,5.004768861254631e-6,0,0,0,0,2e-7,1.1e-6
15,15_4_4_4_Non-bee-Hymenoptera_Birds,4.894713747991633e-6,0,0,0,0,2e-7,1.1e-6
15,15_4_4_4_Non-syrphids-diptera_Birds,2.776560127483745e-5,0,0,0,0,2.2e-6,4.4e-6
15,15_4_4_4_Non-syrphids-diptera_Other_insects,1.5535399777184748e-5,0,0,0,0,1.1e-6,2.8e-6
15,15_4_4_4_Other_insects_Bee,1.6392740981479564e-4,0,0,0,0,1.7e-5,2.26e-5
15,15_4_4_4_Other_insects_Coleoptera,4.433862338039821e-6,0,0,0,0,1e-7,1e-6
15,15_4_4_4_Other_insects_Lizards,3.6251296221643146e-6,0,0,0,0,1e-7,9e-7
15,15_4_4_4_Other_insects_Non-syrphids-diptera,1.4058330778604814e-5,0,0,0,0,8.975000000000001e-7,2.4e-6
15,15_4_4_4_Other_insects_Syrphids,9.387580532055826e-6,0,0,0,0,5e-7,1.8e-6
15,15_4_4_4_Syrphids_Birds,1.4360174327063569e-5,0,0,0,0,1e-6,2.6e-6
15,15_4_4_4_Syrphids_Other_insects,8.034799852981162e-6,0,0,0,0,4e-7,1.6e-6
15,15_4_4_5_Bee_Birds,3.556503409425406e-5,0,0,0,0,3.1e-6,5.6e-6
15,15_4_4_5_Bee_Lepidoptera,1.8255489686546867e-5,0,0,0,0,1.3e-6,3.102499999999998e-6
15,15_4_4_5_Bee_Lizards,5.3950277654506297e-5,0,0,0,0,4.9e-6,8.1e-6
15,15_4_4_5_Bee_Non-bee-Hymenoptera,2.0602524244764377e-5,0,0,0,0,1.6e-6,3.5e-6
15,15_4_4_5_Bee_Other_insects,1.989933577430432e-5,0,0,0,0,1.5e-6,3.3e-6
15,15_4_4_5_Bee_Syrphids,1.397088184411116e-4,0,0,0,0,1.42e-5,1.90025e-5
15,15_4_4_5_Birds_Bee,2.3373855533428668e-4,0,0,0,0,2.45975e-5,3.16e-5
15,15_4_4_5_Birds_Birds,3.4074686123618754e-6,0,0,0,0,1e-7,8.024999999999977e-7
15,15_4_4_5_Birds_Coleoptera,6.322094508876887e-6,0,0,0,0,2e-7,1.4e-6
15,15_4_4_5_Birds_Lizards,5.168949852508055e-6,0,0,0,0,2e-7,1.1e-6
15,15_4_4_5_Birds_Non-syrphids-diptera,2.004529889366948e-5,0,0,0,0,1.5e-6,3.3024999999999976e-6
15,15_4_4_5_Birds_Syrphids,1.3385433919355181e-5,0,0,0,0,9e-7,2.302499999999998e-6
15,15_4_4_5_Coleoptera_Bee,3.565368816855759e-4,0,0,0,0,3.88e-5,4.68e-5
15,15_4_4_5_Coleoptera_Birds,5.19763729931281e-6,0,0,0,0,2e-7,1.1e-6
15,15_4_4_5_Coleoptera_Coleoptera,9.643508999586187e-6,0,0,0,0,6e-7,1.9e-6
15,15_4_4_5_Coleoptera_Lizards,7.884541167659063e-6,0,0,0,0,4e-7,1.6e-6
15,15_4_4_5_Coleoptera_Non-bee-Hymenoptera,3.0109474432328613e-6,0,0,0,0,1e-7,8e-7
15,15_4_4_5_Coleoptera_Non-syrphids-diptera,3.057642052156501e-5,0,0,0,0,2.6e-6,4.9024999999999975e-6
15,15_4_4_5_Coleoptera_Syrphids,2.0417687885466187e-5,0,0,0,0,1.6975e-6,3.5e-6
15,15_4_4_5_Lepidoptera_Bee,1.0317420801482746e-4,0,0,0,0,1.02975e-5,1.47e-5
15,15_4_4_5_Lepidoptera_Non-syrphids-diptera,8.848167281675124e-6,0,0,0,0,5e-7,1.7e-6
15,15_4_4_5_Lepidoptera_Syrphids,5.908445620317813e-6,0,0,0,0,2e-7,1.3e-6
15,15_4_4_5_Lizards_Birds,4.701275699561451e-6,0,0,0,0,2e-7,1.1e-6
15,15_4_4_5_Lizards_Coleoptera,8.722577568898616e-6,0,0,0,0,5e-7,1.7e-6
15,15_4_4_5_Lizards_Lizards,7.131586845932512e-6,0,0,0,0,3e-7,1.4e-6
15,15_4_4_5_Lizards_Non-syrphids-diptera,2.765644743941846e-5,0,0,0,0,2.2e-6,4.402499999999998e-6
15,15_4_4_5_Lizards_Syrphids,1.8467848826208657e-5,0,0,0,0,1.3e-6,3.2e-6
15,15_4_4_5_Non-bee-Hymenoptera_Bee,1.7647079262619102e-4,0,0,0,0,1.84e-5,2.41e-5
15,15_4_4_5_Non-bee-Hymenoptera_Coleoptera,4.773132217932978e-6,0,0,0,0,1e-7,1.1e-6
15,15_4_4_5_Non-bee-Hymenoptera_Lizards,3.9025169647881595e-6,0,0,0,0,1e-7,9e-7
15,15_4_4_5_Non-bee-Hymenoptera_Non-syrphids-diptera,1.5134044869643582e-5,0,0,0,0,1e-6,2.7e-6
15,15_4_4_5_Non-bee-Hymenoptera_Syrphids,1.0105898575508197e-5,0,0,0,0,6e-7,1.9e-6
15,15_4_4_5_Non-syrphids-diptera_Bee,0.001001042740594137,0,0,0,0,1.129975e-4,1.268e-4
15,15_4_4_5_Non-syrphids-diptera_Birds,1.4593320786675012e-5,0,0,0,0,1e-6,2.6e-6
15,15_4_4_5_Non-syrphids-diptera_Lizards,2.2137296600246887e-5,0,0,0,0,1.7e-6,3.6e-6
15,15_4_4_5_Non-syrphids-diptera_Non-bee-Hymenoptera,8.45378763091558e-6,0,0,0,0,4e-7,1.6024999999999976e-6
15,15_4_4_5_Non-syrphids-diptera_Non-syrphids-diptera,8.584891316646231e-5,0,0,0,0,8.4e-6,1.23e-5
15,15_4_4_5_Non-syrphids-diptera_Other_insects,8.165249880727598e-6,0,0,0,0,4e-7,1.6e-6
15,15_4_4_5_Non-syrphids-diptera_Syrphids,5.7326406572118914e-5,0,0,0,0,5.2e-6,8.6e-6
15,15_4_4_5_Other_insects_Bee,8.615859795278486e-5,0,0,0,0,8.4e-6,1.23e-5
15,15_4_4_5_Other_insects_Non-syrphids-diptera,7.388917270208397e-6,0,0,0,0,4e-7,1.5e-6
15,15_4_4_5_Other_insects_Syrphids,4.9340179151527475e-6,0,0,0,0,1e-7,1.2e-6
15,15_4_4_5_Syrphids_Bee,5.177322875698265e-4,0,0,0,0,5.68975e-5,6.68e-5
15,15_4_4_5_Syrphids_Birds,7.5475632035863585e-6,0,0,0,0,4e-7,1.5e-6
15,15_4_4_5_Syrphids_Coleoptera,1.4003476865989409e-5,0,0,0,0,9e-7,2.5e-6
15,15_4_4_5_Syrphids_Lizards,1.1449254606906332e-5,0,0,0,0,7e-7,2.1e-6
15,15_4_4_5_Syrphids_Non-bee-Hymenoptera,4.372239696964105e-6,0,0,0,0,1e-7,1e-6
15,15_4_4_5_Syrphids_Non-syrphids-diptera,4.4400456041143625e-5,0,0,0,0,3.9e-6,6.7e-6
15,15_4_4_5_Syrphids_Other_insects,4.223009995376726e-6,0,0,0,0,1e-7,1e-6
15,15_4_4_5_Syrphids_Syrphids,2.9648815589158162e-5,0,0,0,0,2.5e-6,4.702499999999998e-6
15,15_4_5_5_Bee_Birds,1.8692624236336538e-5,0,0,0,0,1.4e-6,3.2e-6
15,15_4_5_5_Bee_Lizards,2.835572334808025e-5,0,0,0,0,2.2975e-6,4.6e-6
15,15_4_5_5_Bee_Non-bee-Hymenoptera,1.0828479539953921e-5,0,0,0,0,6e-7,2.0024999999999973e-6
15,15_4_5_5_Bee_Other_insects,1.0458890751966293e-5,0,0,0,0,6e-7,2e-6
15,15_4_5_5_Birds_Bee,1.2285063393525241e-4,0,0,0,0,1.22975e-5,1.71e-5
15,15_4_5_5_Birds_Coleoptera,3.3228292914847792e-6,0,0,0,0,1e-7,8e-7
15,15_4_5_5_Birds_Non-syrphids-diptera,1.0535607499528677e-5,0,0,0,0,7e-7,2e-6
15,15_4_5_5_Birds_Syrphids,7.035249448425075e-6,0,0,0,0,4e-7,1.5e-6
15,15_4_5_5_Coleoptera_Bee,1.8739219926181355e-4,0,0,0,0,1.96e-5,2.56e-5
15,15_4_5_5_Coleoptera_Coleoptera,5.068531343770531e-6,0,0,0,0,1e-7,1.102499999999998e-6
15,15_4_5_5_Coleoptera_Lizards,4.144035541548614e-6,0,0,0,0,1e-7,1e-6
15,15_4_5_5_Coleoptera_Non-syrphids-diptera,1.6070659113867266e-5,0,0,0,0,1.1e-6,2.8e-6
15,15_4_5_5_Coleoptera_Syrphids,1.073133140843753e-5,0,0,0,0,6.975000000000001e-7,2e-6
15,15_4_5_5_Lepidoptera_Bee,5.422732609201627e-5,0,0,0,0,4.9e-6,8.1e-6
15,15_4_5_5_Lizards_Bee,1.6949670435707735e-4,0,0,0,0,1.73e-5,2.32e-5
15,15_4_5_5_Lizards_Coleoptera,4.584499045765346e-6,0,0,0,0,1e-7,1.0024999999999976e-6
15,15_4_5_5_Lizards_Lizards,3.748290322638954e-6,0,0,0,0,1e-7,9e-7
15,15_4_5_5_Lizards_Non-syrphids-diptera,1.4535950628557498e-5,0,0,0,0,1e-6,2.6e-6
15,15_4_5_5_Lizards_Syrphids,9.706515608755182e-6,0,0,0,0,6e-7,1.8e-6
15,15_4_5_5_Non-bee-Hymenoptera_Bee,9.275127380751763e-5,0,0,0,0,9.3e-6,1.32e-5
15,15_4_5_5_Non-bee-Hymenoptera_Non-syrphids-diptera,7.954301777818603e-6,0,0,0,0,4e-7,1.7e-6
15,15_4_5_5_Non-bee-Hymenoptera_Syrphids,5.311558654544446e-6,0,0,0,0,2e-7,1.2e-6
15,15_4_5_5_Non-syrphids-diptera_Bee,5.261379967989929e-4,0,0,0,0,5.8397500000000005e-5,6.79e-5
15,15_4_5_5_Non-syrphids-diptera_Birds,7.67010263796449e-6,0,0,0,0,4e-7,1.6e-6
15,15_4_5_5_Non-syrphids-diptera_Lizards,1.1635140454528633e-5,0,0,0,0,7e-7,2.2e-6
15,15_4_5_5_Non-syrphids-diptera_Non-bee-Hymenoptera,4.443225757627634e-6,0,0,0,0,1e-7,1e-6
15,15_4_5_5_Non-syrphids-diptera_Non-syrphids-diptera,4.512132536315574e-5,0,0,0,0,3.9e-6,6.8e-6
15,15_4_5_5_Non-syrphids-diptera_Other_insects,4.291573218002112e-6,0,0,0,0,1e-7,1e-6
15,15_4_5_5_Non-syrphids-diptera_Syrphids,3.013018275287408e-5,0,0,0,0,2.5e-6,4.8e-6
15,15_4_5_5_Other_insects_Bee,4.528409257229425e-5,0,0,0,0,4e-6,6.8e-6
15,15_4_5_5_Other_insects_Non-syrphids-diptera,3.8835406056224675e-6,0,0,0,0,1e-7,9e-7
15,15_4_5_5_Syrphids_Bee,2.721148834249326e-4,0,0,0,0,2.9197500000000003e-5,3.60025e-5
15,15_4_5_5_Syrphids_Birds,3.96692331267676e-6,0,0,0,0,1e-7,9e-7
15,15_4_5_5_Syrphids_Coleoptera,7.36008660541288e-6,0,0,0,0,4e-7,1.5e-6
15,15_4_5_5_Syrphids_Lizards,6.01761307428697e-6,0,0,0,0,2e-7,1.3e-6
15,15_4_5_5_Syrphids_Non-syrphids-diptera,2.3336433152278807e-5,0,0,0,0,1.8e-6,3.9e-6
15,15_4_5_5_Syrphids_Syrphids,1.5583119290474972e-5,0,0,0,0,1.1e-6,2.7e-6
15,15_5_1_1_Bee_Birds,8.03907650765604e-6,0,0,0,0,4e-7,1.6e-6
15,15_5_1_1_Bee_Lepidoptera,4.126448406767769e-6,0,0,0,0,1e-7,9e-7
15,15_5_1_1_Bee_Lizards,1.2194854320241834e-5,0,0,0,0,8e-7,2.3e-6
15,15_5_1_1_Bee_Non-bee-Hymenoptera,4.656969207890004e-6,0,0,0,0,2e-7,1.1e-6
15,15_5_1_1_Bee_Other_insects,4.4980213520170545e-6,0,0,0,0,1e-7,1e-6
15,15_5_1_1_Birds_Bee,5.283397519433017e-5,0,0,0,0,4.9e-6,7.9e-6
15,15_5_1_1_Birds_Non-syrphids-diptera,4.531014675762026e-6,0,0,0,0,1e-7,1.1e-6
15,15_5_1_1_Birds_Syrphids,3.0256269987171373e-6,0,0,0,0,1e-7,8e-7
15,15_5_1_1_Lepidoptera_Bee,2.3321370918691746e-5,0,0,0,0,1.8e-6,3.9e-6
15,15_5_1_1_Lizards_Bee,7.289489998270834e-5,0,0,0,0,7e-6,1.05e-5
15,15_5_1_1_Lizards_Non-syrphids-diptera,6.25142931977038e-6,0,0,0,0,2e-7,1.3e-6
15,15_5_1_1_Lizards_Syrphids,4.174449805172641e-6,0,0,0,0,1e-7,1e-6
15,15_5_1_1_Non-bee-Hymenoptera_Non-syrphids-diptera,3.420880864473017e-6,0,0,0,0,1e-7,8e-7
15,15_5_1_1_Non-syrphids-diptera_Birds,3.298656258670691e-6,0,0,0,0,1e-7,8e-7
15,15_5_1_1_Non-syrphids-diptera_Coleoptera,6.120207987817437e-6,0,0,0,0,2.9750000000000017e-7,1.3e-6
15,15_5_1_1_Non-syrphids-diptera_Lizards,5.003887261022217e-6,0,0,0,0,2e-7,1.1e-6
15,15_5_1_1_Non-syrphids-diptera_Non-syrphids-diptera,1.9405182607594113e-5,0,0,0,0,1.4e-6,3.3e-6
15,15_5_1_1_Non-syrphids-diptera_Syrphids,1.2957990343012658e-5,0,0,0,0,8e-7,2.4e-6
15,15_5_1_1_Other_insects_Bee,1.9475183375311818e-5,0,0,0,0,1.4e-6,3.3e-6
15,15_5_1_1_Syrphids_Bee,1.1702756868522298e-4,0,0,0,0,1.18e-5,1.65e-5
15,15_5_1_1_Syrphids_Coleoptera,3.1653286652428123e-6,0,0,0,0,1e-7,8e-7
15,15_5_1_1_Syrphids_Non-syrphids-diptera,1.0036224403542467e-5,0,0,0,0,6e-7,1.9024999999999979e-6
15,15_5_1_1_Syrphids_Syrphids,6.701781762698651e-6,0,0,0,0,3e-7,1.5e-6
15,15_5_1_2_Bee_Birds,2.3469430351202738e-5,0,0,0,0,1.7e-6,3.9e-6
15,15_5_1_2_Bee_Lepidoptera,1.2046830676164935e-5,0,0,0,0,8e-7,2.2e-6
15,15_5_1_2_Bee_Lizards,3.560188584340627e-5,0,0,0,0,3.1e-6,5.6e-6
15,15_5_1_2_Bee_Non-bee-Hymenoptera,1.359564302792509e-5,0,0,0,0,9e-7,2.5e-6
15,15_5_1_2_Bee_Other_insects,1.313160768389888e-5,0,0,0,0,8e-7,2.4e-6
15,15_5_1_2_Birds_Bee,1.542444955984189e-4,0,0,0,0,1.59975e-5,2.11e-5
15,15_5_1_2_Birds_Coleoptera,4.171961605789075e-6,0,0,0,0,1e-7,1e-6
15,15_5_1_2_Birds_Lizards,3.4109993605178876e-6,0,0,0,0,1e-7,8e-7
15,15_5_1_2_Birds_Non-syrphids-diptera,1.3227929010477854e-5,0,0,0,0,8.975000000000001e-7,2.4e-6
15,15_5_1_2_Birds_Syrphids,8.83307206337495e-6,0,0,0,0,5e-7,1.8e-6
15,15_5_1_2_Coleoptera_Birds,3.429930258572244e-6,0,0,0,0,1e-7,8e-7
15,15_5_1_2_Coleoptera_Lizards,5.2030229830557475e-6,0,0,0,0,2e-7,1.1e-6
15,15_5_1_2_Coleoptera_Syrphids,1.3473669179975944e-5,0,0,0,0,9e-7,2.4e-6
15,15_5_1_2_Lepidoptera_Non-syrphids-diptera,5.838921599307992e-6,0,0,0,0,2e-7,1.3e-6
15,15_5_1_2_Lepidoptera_Syrphids,3.898993955760643e-6,0,0,0,0,1e-7,9e-7
15,15_5_1_2_Lizards_Bee,2.128107347246634e-4,0,0,0,0,2.23975e-5,2.85e-5
15,15_5_1_2_Lizards_Coleoptera,5.756044720601105e-6,0,0,0,0,2e-7,1.2e-6
15,15_5_1_2_Lizards_Lizards,4.706147063731002e-6,0,0,0,0,1e-7,1.1e-6
15,15_5_1_2_Lizards_Non-syrphids-diptera,1.8250539707650593e-5,0,0,0,0,1.3e-6,3.2e-6
15,15_5_1_2_Lizards_Syrphids,1.2186966856676538e-5,0,0,0,0,8e-7,2.3e-6
15,15_5_1_2_Non-bee-Hymenoptera_Non-syrphids-diptera,9.986983593457647e-6,0,0,0,0,6e-7,2e-6
15,15_5_1_2_Non-bee-Hymenoptera_Syrphids,6.668900755883929e-6,0,0,0,0,3e-7,1.4e-6
15,15_5_1_2_Non-syrphids-diptera_Birds,9.630158792704845e-6,0,0,0,0,5e-7,1.9e-6
15,15_5_1_2_Non-syrphids-diptera_Lepidoptera,4.943149050669263e-6,0,0,0,0,2e-7,1.102499999999998e-6
15,15_5_1_2_Non-syrphids-diptera_Lizards,1.4608442082369626e-5,0,0,0,0,1e-6,2.7e-6
15,15_5_1_2_Non-syrphids-diptera_Non-bee-Hymenoptera,5.5786697541697876e-6,0,0,0,0,2e-7,1.2e-6
15,15_5_1_2_Non-syrphids-diptera_Other_insects,5.388263170732162e-6,0,0,0,0,2e-7,1.2e-6
15,15_5_1_2_Non-syrphids-diptera_Syrphids,3.7829799425004445e-5,0,0,0,0,3.4e-6,5.8e-6
15,15_5_1_2_Other_insects_Bee,5.685621468690945e-5,0,0,0,0,5.3e-6,8.402499999999998e-6
15,15_5_1_2_Other_insects_Non-syrphids-diptera,4.875959876331794e-6,0,0,0,0,2e-7,1.1e-6
15,15_5_1_2_Other_insects_Syrphids,3.255967349964457e-6,0,0,0,0,1e-7,8e-7
15,15_5_1_2_Syrphids_Birds,4.980650614826465e-6,0,0,0,0,2e-7,1.1e-6
