motif,motif_functional_ID,counts_observed,motif_observed_probability
4,4_4_Bee_Coleoptera_Lepidoptera,300,1.2647736097397687e-4
9,9_2_2_Coleoptera_Non-syrphids-diptera_Syrphids,300,1.2647736097397687e-4
9,9_5_2_Lepidoptera_Syrphids_Syrphids,300,1.2647736097397687e-4
10,10_3_5_Bee_Bee_Coleoptera,300,1.2647736097397687e-4
11,11_4_4_Bee_Bee_Lepidoptera,300,1.2647736097397687e-4
15,15_2_4_4_Syrphids_Bee,300,1.2647736097397687e-4
4,4_1_Bee_Syrphids_Syrphids,299,1.2605576977073028e-4
4,4_2_Coleoptera_Syrphids_Syrphids,299,1.2605576977073028e-4
8,8_3_Bee_Bee_Coleoptera_Coleoptera,299,1.2605576977073028e-4
9,9_3_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,299,1.2605576977073028e-4
10,10_2_3_Bee_Bee_Syrphids,299,1.2605576977073028e-4
10,10_3_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera,299,1.2605576977073028e-4
8,8_5_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids_Syrphids,298,1.2563417856748367e-4
10,10_3_3_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,298,1.2563417856748367e-4
15,15_2_4_4_Lizards_Bee,298,1.2563417856748367e-4
9,9_5_4_Bee_Non-syrphids-diptera_Syrphids,297,1.252125873642371e-4
10,10_2_2_Bee_Syrphids_Syrphids,297,1.252125873642371e-4
9,9_4_4_Coleoptera_Non-syrphids-diptera_Lepidoptera,296,1.247909961609905e-4
9,9_4_2_Bee_Coleoptera_Non-syrphids-diptera,295,1.2436940495774392e-4
12,12_2_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera,295,1.2436940495774392e-4
15,15_2_2_2_Non-syrphids-diptera_Non-syrphids-diptera,295,1.2436940495774392e-4
8,8_4_Coleoptera_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,294,1.2394781375449734e-4
11,11_2_1_Bee_Bee_Bee,294,1.2394781375449734e-4
7,7_2_2_4_Non-syrphids-diptera,293,1.2352622255125073e-4
9,9_3_2_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,293,1.2352622255125073e-4
10,10_2_4_Coleoptera_Non-syrphids-diptera_Syrphids,293,1.2352622255125073e-4
11,11_3_1_Bee_Bee_Bee,293,1.2352622255125073e-4
1,1_4_Bee,292,1.2310463134800414e-4
4,4_2_Coleoptera_Lepidoptera_Non-syrphids-diptera,292,1.2310463134800414e-4
8,8_4_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,292,1.2310463134800414e-4
8,8_5_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,292,1.2310463134800414e-4
9,9_2_4_Coleoptera_Lizards_Non-syrphids-diptera,292,1.2310463134800414e-4
9,9_4_2_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,292,1.2310463134800414e-4
10,10_4_4_Bee_Non-syrphids-diptera_Syrphids,292,1.2310463134800414e-4
11,11_2_3_Non-syrphids-diptera_Bee_Bee,291,1.2268304014475756e-4
14,14_2_2_4_Bee_Non-syrphids-diptera,291,1.2268304014475756e-4
8,8_4_Lepidoptera_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,290,1.2226144894151097e-4
11,11_3_2_Non-syrphids-diptera_Bee_Non-syrphids-diptera,290,1.2226144894151097e-4
8,8_1_Bee_Coleoptera_Coleoptera_Non-syrphids-diptera,289,1.2183985773826438e-4
9,9_2_2_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,289,1.2183985773826438e-4
9,9_2_3_Bee_Bee_Coleoptera,289,1.2183985773826438e-4
9,9_4_4_Coleoptera_Coleoptera_Non-syrphids-diptera,289,1.2183985773826438e-4
10,10_1_4_Coleoptera_Non-syrphids-diptera_Bee,289,1.2183985773826438e-4
10,10_2_3_Bee_Non-bee-Hymenoptera_Bee,289,1.2183985773826438e-4
10,10_4_4_Bee_Bee_Bee,289,1.2183985773826438e-4
11,11_1_3_Bee_Bee_Bee,289,1.2183985773826438e-4
5,5_4_3_Non-syrphids-diptera_Bee,288,1.2141826653501779e-4
8,8_4_Coleoptera_Lizards_Non-bee-Hymenoptera_Non-syrphids-diptera,288,1.2141826653501779e-4
9,9_1_2_Lepidoptera_Lepidoptera_Bee,288,1.2141826653501779e-4
9,9_2_4_Bee_Non-syrphids-diptera_Non-bee-Hymenoptera,288,1.2141826653501779e-4
9,9_4_4_Bee_Lepidoptera_Lepidoptera,288,1.2141826653501779e-4
9,9_4_4_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,288,1.2141826653501779e-4
11,11_3_2_Syrphids_Bee_Syrphids,288,1.2141826653501779e-4
13,13_2_3_4_Non-bee-Hymenoptera_Bee,288,1.2141826653501779e-4
15,15_2_1_3_Bee_Bee,287,1.209966753317712e-4
15,15_2_2_3_Syrphids_Bee,287,1.209966753317712e-4
1,1_5_Bee,286,1.2057508412852461e-4
4,4_5_Bee_Lepidoptera_Lepidoptera,286,1.2057508412852461e-4
8,8_2_Bee_Bee_Bee_Non-bee-Hymenoptera,286,1.2057508412852461e-4
10,10_4_4_Non-syrphids-diptera_Non-syrphids-diptera_Coleoptera,286,1.2057508412852461e-4
4,4_5_Bee_Non-syrphids-diptera_Syrphids,285,1.2015349292527801e-4
5,5_4_2_Coleoptera_Bee,285,1.2015349292527801e-4
9,9_4_2_Syrphids_Syrphids_Lepidoptera,285,1.2015349292527801e-4
9,9_5_1_Bee_Bee_Bee,285,1.2015349292527801e-4
11,11_2_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera,285,1.2015349292527801e-4
11,11_3_4_Non-syrphids-diptera_Bee_Lepidoptera,285,1.2015349292527801e-4
13,13_1_2_4_Non-syrphids-diptera_Lepidoptera,285,1.2015349292527801e-4
15,15_2_3_3_Bee_Bee,285,1.2015349292527801e-4
15,15_5_2_5_Bee_Bee,285,1.2015349292527801e-4
9,9_4_4_Non-syrphids-diptera_Syrphids_Lepidoptera,284,1.1973190172203143e-4
10,10_4_4_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,284,1.1973190172203143e-4
13,13_2_3_3_Syrphids_Bee,284,1.1973190172203143e-4
14,14_2_2_4_Non-syrphids-diptera_Syrphids,284,1.1973190172203143e-4
5,5_2_2_Bee_Non-syrphids-diptera,283,1.1931031051878483e-4
5,5_5_2_Syrphids_Bee,283,1.1931031051878483e-4
8,8_5_Bee_Lepidoptera_Syrphids_Syrphids,283,1.1931031051878483e-4
9,9_4_2_Bee_Coleoptera_Bee,283,1.1931031051878483e-4
10,10_1_3_Bee_Lepidoptera_Bee,283,1.1931031051878483e-4
9,9_4_2_Lizards_Non-syrphids-diptera_Bee,282,1.1888871931553825e-4
9,9_4_4_Coleoptera_Syrphids_Bee,282,1.1888871931553825e-4
14,14_1_2_3_Bee_Bee,282,1.1888871931553825e-4
5,5_3_4_Coleoptera_Bee,281,1.1846712811229167e-4
9,9_2_2_Lepidoptera_Syrphids_Non-syrphids-diptera,281,1.1846712811229167e-4
9,9_2_3_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,281,1.1846712811229167e-4
10,10_2_2_Bee_Coleoptera_Bee,281,1.1846712811229167e-4
5,5_1_5_Bee_Bee,280,1.1804553690904507e-4
8,8_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,280,1.1804553690904507e-4
9,9_4_2_Bee_Non-syrphids-diptera_Lepidoptera,280,1.1804553690904507e-4
8,8_4_Bee_Bee_Coleoptera_Non-bee-Hymenoptera,279,1.1762394570579848e-4
3,3_2_Bee_Coleoptera,278,1.1720235450255189e-4
8,8_2_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,278,1.1720235450255189e-4
9,9_2_2_Syrphids_Syrphids_Non-syrphids-diptera,278,1.1720235450255189e-4
13,13_1_3_4_Lepidoptera_Bee,278,1.1720235450255189e-4
14,14_2_4_2_Birds_Non-syrphids-diptera,278,1.1720235450255189e-4
15,15_4_2_4_Bee_Non-syrphids-diptera,278,1.1720235450255189e-4
2,2_3_5_Bee,277,1.167807632993053e-4
9,9_4_2_Bee_Bee_Syrphids,277,1.167807632993053e-4
13,13_2_4_4_Non-syrphids-diptera_Lizards,277,1.167807632993053e-4
2,2_4_4_Non-syrphids-diptera,276,1.1635917209605872e-4
9,9_1_4_Bee_Bee_Lepidoptera,276,1.1635917209605872e-4
9,9_5_2_Bee_Coleoptera_Bee,276,1.1635917209605872e-4
10,10_2_4_Lepidoptera_Syrphids_Bee,275,1.1593758089281212e-4
8,8_4_Coleoptera_Lizards_Non-syrphids-diptera_Syrphids,274,1.1551598968956554e-4
9,9_1_3_Bee_Non-bee-Hymenoptera_Bee,274,1.1551598968956554e-4
10,10_3_4_Bee_Lepidoptera_Bee,274,1.1551598968956554e-4
13,13_2_2_3_Coleoptera_Bee,274,1.1551598968956554e-4
13,13_4_4_4_Non-bee-Hymenoptera_Bee,274,1.1551598968956554e-4
15,15_4_2_4_Lizards_Bee,274,1.1551598968956554e-4
8,8_3_Lepidoptera_Lepidoptera_Syrphids_Syrphids,273,1.1509439848631894e-4
11,11_1_4_Non-syrphids-diptera_Bee_Non-syrphids-diptera,273,1.1509439848631894e-4
4,4_5_Bee_Lepidoptera_Syrphids,272,1.1467280728307236e-4
10,10_2_4_Non-syrphids-diptera_Syrphids_Coleoptera,272,1.1467280728307236e-4
10,10_2_5_Lepidoptera_Syrphids_Syrphids,272,1.1467280728307236e-4
10,10_4_4_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,272,1.1467280728307236e-4
11,11_2_2_Non-bee-Hymenoptera_Bee_Bee,272,1.1467280728307236e-4
3,3_4_Lepidoptera_Non-syrphids-diptera,271,1.1425121607982576e-4
9,9_2_3_Coleoptera_Non-syrphids-diptera_Bee,271,1.1425121607982576e-4
9,9_2_4_Bee_Non-syrphids-diptera_Lizards,271,1.1425121607982576e-4
9,9_4_4_Bee_Non-syrphids-diptera_Lizards,271,1.1425121607982576e-4
11,11_4_2_Syrphids_Bee_Non-syrphids-diptera,271,1.1425121607982576e-4
15,15_4_2_4_Non-bee-Hymenoptera_Bee,270,1.1382962487657918e-4
5,5_2_4_Non-bee-Hymenoptera_Bee,269,1.1340803367333259e-4
8,8_4_Lepidoptera_Non-syrphids-diptera_Syrphids_Syrphids,269,1.1340803367333259e-4
9,9_2_4_Coleoptera_Syrphids_Non-syrphids-diptera,269,1.1340803367333259e-4
10,10_2_4_Bee_Non-syrphids-diptera_Lepidoptera,269,1.1340803367333259e-4
11,11_2_2_Bee_Bee_Non-syrphids-diptera,269,1.1340803367333259e-4
11,11_3_2_Bee_Bee_Syrphids,269,1.1340803367333259e-4
13,13_3_5_2_Non-syrphids-diptera_Bee,269,1.1340803367333259e-4
4,4_4_Bee_Coleoptera_Syrphids,268,1.12986442470086e-4
4,4_4_Bee_Lepidoptera_Syrphids,268,1.12986442470086e-4
9,9_2_4_Lizards_Non-syrphids-diptera_Syrphids,268,1.12986442470086e-4
9,9_3_4_Bee_Coleoptera_Non-syrphids-diptera,268,1.12986442470086e-4
14,14_2_5_5_Bee_Bee,268,1.12986442470086e-4
9,9_2_4_Coleoptera_Non-syrphids-diptera_Coleoptera,267,1.1256485126683941e-4
9,9_4_2_Syrphids_Syrphids_Non-syrphids-diptera,267,1.1256485126683941e-4
9,9_5_1_Bee_Coleoptera_Bee,267,1.1256485126683941e-4
11,11_3_3_Syrphids_Bee_Bee,266,1.1214326006359281e-4
9,9_3_1_Coleoptera_Lepidoptera_Bee,265,1.1172166886034623e-4
11,11_2_4_Lepidoptera_Bee_Non-syrphids-diptera,265,1.1172166886034623e-4
14,14_3_3_3_Bee_Bee,265,1.1172166886034623e-4
4,4_2_Bee_Lepidoptera_Lepidoptera,264,1.1130007765709963e-4
10,10_2_5_Bee_Lepidoptera_Bee,264,1.1130007765709963e-4
17,17_4_4_4_4_Bee,264,1.1130007765709963e-4
3,3_4_Bee_Lepidoptera,263,1.1087848645385305e-4
5,5_5_2_Non-syrphids-diptera_Bee,263,1.1087848645385305e-4
10,10_2_4_Birds_Syrphids_Bee,263,1.1087848645385305e-4
10,10_2_4_Lizards_Non-bee-Hymenoptera_Bee,263,1.1087848645385305e-4
13,13_2_3_3_Non-bee-Hymenoptera_Bee,263,1.1087848645385305e-4
14,14_2_4_4_Bee_Syrphids,263,1.1087848645385305e-4
10,10_2_3_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,262,1.1045689525060646e-4
5,5_2_4_Lepidoptera_Bee,260,1.0961371284411328e-4
8,8_5_Bee_Non-bee-Hymenoptera_Syrphids_Syrphids,260,1.0961371284411328e-4
11,11_4_4_Bee_Bee_Bee,260,1.0961371284411328e-4
13,13_1_3_5_Bee_Bee,260,1.0961371284411328e-4
8,8_2_Coleoptera_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,259,1.0919212164086668e-4
10,10_2_4_Bee_Bee_Non-syrphids-diptera,259,1.0919212164086668e-4
11,11_3_4_Bee_Bee_Lepidoptera,259,1.0919212164086668e-4
13,13_1_3_1_Bee_Bee,259,1.0919212164086668e-4
9,9_4_2_Non-syrphids-diptera_Non-syrphids-diptera_Lepidoptera,258,1.087705304376201e-4
9,9_4_4_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,258,1.087705304376201e-4
10,10_2_3_Coleoptera_Non-syrphids-diptera_Bee,258,1.087705304376201e-4
10,10_2_4_Non-bee-Hymenoptera_Syrphids_Bee,258,1.087705304376201e-4
14,14_1_3_2_Non-syrphids-diptera_Non-syrphids-diptera,258,1.087705304376201e-4
4,4_3_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera,257,1.0834893923437352e-4
8,8_5_Lepidoptera_Non-syrphids-diptera_Syrphids_Syrphids,257,1.0834893923437352e-4
14,14_1_3_4_Bee_Bee,257,1.0834893923437352e-4
9,9_4_1_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,256,1.0792734803112692e-4
17,17_2_3_3_3_Bee,256,1.0792734803112692e-4
5,5_2_4_Non-syrphids-diptera_Lizards,255,1.0750575682788034e-4
9,9_2_2_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,255,1.0750575682788034e-4
9,9_4_1_Bee_Bee_Bee,255,1.0750575682788034e-4
9,9_5_3_Bee_Bee_Non-syrphids-diptera,255,1.0750575682788034e-4
10,10_1_2_Bee_Bee_Non-syrphids-diptera,255,1.0750575682788034e-4
11,11_2_4_Lepidoptera_Bee_Bee,255,1.0750575682788034e-4
6,6_2_4_Bee_Syrphids,254,1.0708416562463374e-4
9,9_1_2_Non-syrphids-diptera_Syrphids_Lepidoptera,254,1.0708416562463374e-4
9,9_3_4_Non-syrphids-diptera_Syrphids_Lepidoptera,254,1.0708416562463374e-4
13,13_2_4_2_Bee_Non-syrphids-diptera,254,1.0708416562463374e-4
14,14_2_2_3_Non-syrphids-diptera_Non-syrphids-diptera,254,1.0708416562463374e-4
9,9_4_4_Bee_Non-bee-Hymenoptera_Bee,253,1.0666257442138715e-4
11,11_3_4_Non-syrphids-diptera_Lepidoptera_Non-syrphids-diptera,253,1.0666257442138715e-4
13,13_2_4_4_Syrphids_Non-syrphids-diptera,253,1.0666257442138715e-4
2,2_2_5_Bee,252,1.0624098321814056e-4
9,9_1_5_Lepidoptera_Lepidoptera_Bee,252,1.0624098321814056e-4
9,9_4_4_Coleoptera_Lizards_Bee,252,1.0624098321814056e-4
13,13_2_3_4_Non-syrphids-diptera_Syrphids,252,1.0624098321814056e-4
14,14_2_2_2_Bee_Non-syrphids-diptera,252,1.0624098321814056e-4
5,5_1_1_Bee_Bee,251,1.0581939201489397e-4
9,9_2_2_Bee_Non-syrphids-diptera_Lepidoptera,251,1.0581939201489397e-4
9,9_2_3_Lepidoptera_Non-syrphids-diptera_Bee,251,1.0581939201489397e-4
9,9_3_4_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,251,1.0581939201489397e-4
9,9_4_2_Coleoptera_Syrphids_Bee,251,1.0581939201489397e-4
10,10_2_3_Bee_Bee_Coleoptera,251,1.0581939201489397e-4
13,13_2_2_3_Non-bee-Hymenoptera_Bee,251,1.0581939201489397e-4
13,13_4_4_4_Lizards_Bee,251,1.0581939201489397e-4
15,15_2_2_4_Non-syrphids-diptera_Non-syrphids-diptera,251,1.0581939201489397e-4
17,17_1_3_3_5_Bee,251,1.0581939201489397e-4
10,10_1_3_Bee_Coleoptera_Bee,250,1.0539780081164739e-4
4,4_1_Bee_Coleoptera_Non-syrphids-diptera,249,1.0497620960840079e-4
9,9_2_4_Bee_Lizards_Bee,249,1.0497620960840079e-4
10,10_2_4_Bee_Syrphids_Non-syrphids-diptera,249,1.0497620960840079e-4
17,17_1_1_2_3_Bee,249,1.0497620960840079e-4
17,17_2_2_4_4_Non-syrphids-diptera,249,1.0497620960840079e-4
4,4_2_Bee_Non-bee-Hymenoptera_Syrphids,248,1.0455461840515421e-4
8,8_4_Bee_Bee_Bee_Non-bee-Hymenoptera,248,1.0455461840515421e-4
10,10_1_1_Bee_Bee_Bee,248,1.0455461840515421e-4
10,10_4_4_Coleoptera_Syrphids_Non-syrphids-diptera,248,1.0455461840515421e-4
11,11_2_2_Non-syrphids-diptera_Bee_Birds,248,1.0455461840515421e-4
14,14_2_4_4_Non-bee-Hymenoptera_Non-syrphids-diptera,248,1.0455461840515421e-4
8,8_2_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,247,1.0413302720190761e-4
8,8_3_Lepidoptera_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,247,1.0413302720190761e-4
11,11_2_2_Syrphids_Bee_Non-syrphids-diptera,247,1.0413302720190761e-4
11,11_5_2_Syrphids_Lepidoptera_Non-syrphids-diptera,247,1.0413302720190761e-4
14,14_3_3_5_Bee_Bee,247,1.0413302720190761e-4
15,15_1_2_3_Bee_Bee,247,1.0413302720190761e-4
9,9_4_4_Coleoptera_Non-syrphids-diptera_Non-bee-Hymenoptera,246,1.0371143599866103e-4
10,10_1_2_Bee_Non-syrphids-diptera_Bee,246,1.0371143599866103e-4
10,10_2_4_Coleoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,246,1.0371143599866103e-4
15,15_2_4_4_Bee_Bee,246,1.0371143599866103e-4
17,17_1_2_2_5_Bee,246,1.0371143599866103e-4
10,10_2_3_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,245,1.0328984479541444e-4
10,10_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Lizards,245,1.0328984479541444e-4
11,11_4_4_Syrphids_Non-syrphids-diptera_Non-syrphids-diptera,245,1.0328984479541444e-4
9,9_4_3_Non-syrphids-diptera_Syrphids_Bee,244,1.0286825359216785e-4
8,8_3_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,243,1.0244666238892126e-4
10,10_2_4_Birds_Non-syrphids-diptera_Syrphids,243,1.0244666238892126e-4
16,16_2_2_4_Bee_Syrphids,243,1.0244666238892126e-4
4,4_4_Bee_Coleoptera_Coleoptera,242,1.0202507118567466e-4
7,7_3_3_5_Bee,242,1.0202507118567466e-4
11,11_5_2_Non-syrphids-diptera_Bee_Syrphids,242,1.0202507118567466e-4
13,13_2_3_2_Bee_Non-syrphids-diptera,242,1.0202507118567466e-4
13,13_2_4_3_Coleoptera_Bee,242,1.0202507118567466e-4
13,13_3_4_4_Lizards_Bee,242,1.0202507118567466e-4
2,2_3_3_Bee,241,1.0160347998242808e-4
5,5_4_2_Non-syrphids-diptera_Syrphids,241,1.0160347998242808e-4
9,9_2_3_Bee_Non-syrphids-diptera_Coleoptera,241,1.0160347998242808e-4
9,9_3_4_Coleoptera_Non-syrphids-diptera_Lepidoptera,241,1.0160347998242808e-4
9,9_4_2_Lepidoptera_Non-syrphids-diptera_Syrphids,241,1.0160347998242808e-4
11,11_2_3_Syrphids_Bee_Bee,241,1.0160347998242808e-4
11,11_4_4_Non-bee-Hymenoptera_Bee_Non-syrphids-diptera,241,1.0160347998242808e-4
13,13_1_2_2_Syrphids_Bee,241,1.0160347998242808e-4
13,13_4_4_4_Non-syrphids-diptera_Syrphids,241,1.0160347998242808e-4
3,3_3_Non-syrphids-diptera_Syrphids,240,1.0118188877918148e-4
8,8_5_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,240,1.0118188877918148e-4
9,9_3_4_Coleoptera_Lepidoptera_Bee,239,1.007602975759349e-4
10,10_2_2_Lepidoptera_Non-syrphids-diptera_Bee,239,1.007602975759349e-4
10,10_2_4_Birds_Non-syrphids-diptera_Lizards,239,1.007602975759349e-4
11,11_2_2_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,239,1.007602975759349e-4
11,11_2_4_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,239,1.007602975759349e-4
11,11_4_2_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,239,1.007602975759349e-4
13,13_1_4_4_Non-syrphids-diptera_Lepidoptera,239,1.007602975759349e-4
9,9_4_4_Bee_Syrphids_Non-syrphids-diptera,238,1.0033870637268832e-4
13,13_3_3_2_Non-syrphids-diptera_Non-syrphids-diptera,238,1.0033870637268832e-4
10,10_2_2_Non-bee-Hymenoptera_Syrphids_Bee,237,9.991711516944172e-5
5,5_3_4_Lepidoptera_Bee,236,9.949552396619513e-5
9,9_1_1_Bee_Lepidoptera_Bee,236,9.949552396619513e-5
9,9_2_2_Birds_Lizards_Bee,236,9.949552396619513e-5
10,10_2_3_Lepidoptera_Non-syrphids-diptera_Bee,236,9.949552396619513e-5
10,10_2_3_Syrphids_Syrphids_Bee,236,9.949552396619513e-5
10,10_3_4_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,236,9.949552396619513e-5
3,3_3_Bee_Non-bee-Hymenoptera,235,9.907393276294854e-5
5,5_3_2_Syrphids_Syrphids,235,9.907393276294854e-5
11,11_4_3_Syrphids_Bee_Bee,235,9.907393276294854e-5
13,13_1_1_2_Syrphids_Bee,235,9.907393276294854e-5
14,14_2_4_2_Non-syrphids-diptera_Syrphids,235,9.907393276294854e-5
4,4_4_Non-syrphids-diptera_Syrphids_Syrphids,234,9.865234155970195e-5
10,10_2_3_Bee_Bee_Non-syrphids-diptera,233,9.823075035645537e-5
15,15_3_2_4_Syrphids_Bee,233,9.823075035645537e-5
4,4_1_Bee_Bee_Non-bee-Hymenoptera,232,9.780915915320877e-5
7,7_2_4_5_Bee,232,9.780915915320877e-5
9,9_1_2_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,232,9.780915915320877e-5
8,8_1_Bee_Bee_Non-bee-Hymenoptera_Syrphids,231,9.738756794996219e-5
9,9_2_4_Lizards_Syrphids_Bee,231,9.738756794996219e-5
9,9_3_2_Coleoptera_Syrphids_Syrphids,231,9.738756794996219e-5
9,9_5_2_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,231,9.738756794996219e-5
5,5_2_2_Bee_Syrphids,230,9.696597674671559e-5
9,9_5_4_Non-syrphids-diptera_Non-syrphids-diptera_Bee,230,9.696597674671559e-5
11,11_3_2_Non-syrphids-diptera_Bee_Syrphids,230,9.696597674671559e-5
11,11_3_3_Bee_Bee_Non-syrphids-diptera,230,9.696597674671559e-5
15,15_1_2_4_Bee_Bee,230,9.696597674671559e-5
17,17_1_2_2_2_Bee,230,9.696597674671559e-5
8,8_2_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,229,9.6544385543469e-5
9,9_4_2_Syrphids_Syrphids_Bee,229,9.6544385543469e-5
9,9_5_2_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,229,9.6544385543469e-5
13,13_1_3_2_Lepidoptera_Bee,229,9.6544385543469e-5
13,13_3_3_2_Syrphids_Bee,229,9.6544385543469e-5
15,15_2_3_4_Syrphids_Bee,229,9.6544385543469e-5
3,3_2_Bee_Non-bee-Hymenoptera,228,9.612279434022241e-5
3,3_4_Bee_Syrphids,228,9.612279434022241e-5
4,4_3_Lepidoptera_Non-bee-Hymenoptera_Syrphids,228,9.612279434022241e-5
9,9_4_2_Lepidoptera_Syrphids_Non-syrphids-diptera,228,9.612279434022241e-5
9,9_5_2_Lepidoptera_Non-syrphids-diptera_Lepidoptera,228,9.612279434022241e-5
9,9_2_3_Bee_Bee_Non-syrphids-diptera,227,9.570120313697582e-5
11,11_4_4_Coleoptera_Bee_Bee,227,9.570120313697582e-5
17,17_2_3_5_5_Bee,227,9.570120313697582e-5
4,4_1_Bee_Coleoptera_Coleoptera,226,9.527961193372924e-5
5,5_2_4_Non-syrphids-diptera_Lepidoptera,226,9.527961193372924e-5
8,8_3_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-bee-Hymenoptera,226,9.527961193372924e-5
9,9_4_2_Lepidoptera_Syrphids_Lepidoptera,226,9.527961193372924e-5
9,9_5_3_Bee_Non-bee-Hymenoptera_Bee,226,9.527961193372924e-5
10,10_2_3_Birds_Non-syrphids-diptera_Bee,226,9.527961193372924e-5
14,14_2_4_4_Bee_Coleoptera,226,9.527961193372924e-5
7,7_2_2_3_Non-syrphids-diptera,225,9.485802073048264e-5
8,8_5_Lepidoptera_Lepidoptera_Lepidoptera_Non-syrphids-diptera,225,9.485802073048264e-5
9,9_1_4_Coleoptera_Non-syrphids-diptera_Lepidoptera,225,9.485802073048264e-5
8,8_1_Bee_Coleoptera_Lepidoptera_Non-bee-Hymenoptera,224,9.443642952723606e-5
17,17_2_2_3_4_Non-syrphids-diptera,224,9.443642952723606e-5
5,5_3_3_Syrphids_Bee,223,9.401483832398946e-5
5,5_4_4_Non-syrphids-diptera_Lizards,223,9.401483832398946e-5
6,6_4_4_Non-syrphids-diptera_Non-syrphids-diptera,223,9.401483832398946e-5
9,9_1_4_Bee_Syrphids_Bee,223,9.401483832398946e-5
9,9_3_4_Bee_Syrphids_Lepidoptera,223,9.401483832398946e-5
5,5_2_4_Non-syrphids-diptera_Non-bee-Hymenoptera,222,9.359324712074288e-5
9,9_3_4_Coleoptera_Syrphids_Bee,222,9.359324712074288e-5
11,11_1_2_Syrphids_Bee_Bee,222,9.359324712074288e-5
11,11_2_4_Non-syrphids-diptera_Non-bee-Hymenoptera_Non-syrphids-diptera,222,9.359324712074288e-5
14,14_2_2_4_Coleoptera_Non-syrphids-diptera,222,9.359324712074288e-5
15,15_4_3_4_Non-syrphids-diptera_Bee,222,9.359324712074288e-5
9,9_2_2_Non-syrphids-diptera_Non-syrphids-diptera_Lepidoptera,221,9.317165591749628e-5
10,10_3_4_Non-syrphids-diptera_Syrphids_Non-syrphids-diptera,221,9.317165591749628e-5
10,10_4_4_Bee_Coleoptera_Bee,221,9.317165591749628e-5
13,13_2_4_4_Non-syrphids-diptera_Coleoptera,221,9.317165591749628e-5
14,14_4_4_4_Coleoptera_Non-syrphids-diptera,221,9.317165591749628e-5
14,14_4_4_4_Non-syrphids-diptera_Syrphids,221,9.317165591749628e-5
9,9_4_2_Non-bee-Hymenoptera_Syrphids_Bee,220,9.27500647142497e-5
10,10_4_4_Lepidoptera_Non-syrphids-diptera_Lepidoptera,220,9.27500647142497e-5
11,11_1_4_Non-syrphids-diptera_Bee_Syrphids,220,9.27500647142497e-5
11,11_2_2_Coleoptera_Bee_Bee,220,9.27500647142497e-5
15,15_4_2_4_Non-syrphids-diptera_Non-syrphids-diptera,220,9.27500647142497e-5
3,3_3_Bee_Coleoptera,219,9.232847351100311e-5
9,9_2_1_Bee_Lepidoptera_Bee,219,9.232847351100311e-5
