"","Breeding_system","IMPUTED_Compatibility","Autonomous_selfing_level","Autonomous_selfing_level_fruit_set","Flower_morphology","Flower_symmetry","Flowers_per_plant","Flowers_per_inflorescence","Floral_unit_width","Corolla_diameter_mean","Corolla_length_mean","STYLE_IMPUTED","OVULES_IMPUTED","life_form","lifespan","IMPUTED_plant_height_mean_m","Clusters"
"Tambourissa peltata","Dioecious","dioecious","none",-0.712461093035608,"Open","zygomorphic",-0.230643580958202,-0.165128333370501,-0.583158410601831,-0.00253018830162711,-0.167724853633837,-0.673978854108584,0.151443317920383,"tree","Perennial",3.24409473578341,4
"Taraxacum arctogenum","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.233385464599797,-0.165128333370501,-0.427078866510502,0.339139657135877,0.47027734664076,0.381106821638608,-0.0996783866592618,"herb","Perennial",-0.500547062331295,3
"Taraxacum campylodes","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.233385464599797,-0.165128333370501,-0.279918153510106,0.661285511405523,-0.138724753621355,0.600916337419273,-0.0996783866592618,"herb","Perennial",-0.528808509864236,3
"Taraxacum mongolicum","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.233271219448064,-0.162706834091806,-0.204108089237175,0.827239436332311,-0.0370946971779711,-0.0585122099227223,-0.0996783866592618,"herb","Perennial",-0.528808509864236,3
"Taraxacum phymatocarpum","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Capitulum","actinomorphic",-0.231214806716868,-0.165128333370501,-0.427078866510502,0.339139657135877,0.244076566543403,0.381106821638608,-0.0996783866592618,"herb","Perennial",-0.524569292734295,3
"Tephrosia virginiana","Hermaphrodite","self_compatible","high",2.5957542496546,"Papilionaceous","zygomorphic",-0.231786032475534,-0.131227343468773,-0.0368800062821798,0.0950897675376597,0.383277046603315,0.326154442693441,-0.122620369546785,"herb","Perennial",-0.444024167265412,1
"Ternstroemia crassifolia","Monoecious","partially_self_compatible","low",-0.652311723168514,"Open","actinomorphic",0.472229341361157,-0.131227343468773,-0.259850783555507,-0.0269351772614488,-0.05172445358391,-0.662988378319551,-0.125646231073572,"tree","Perennial",2.78963888385057,2
"Tetradium glabrifolium","Dioecious","dioecious","none",-0.712461093035608,"Campanulate","actinomorphic",0.0521131695812954,0.31675002308977,2.41579854372442,-0.61265491229717,-0.457725853758653,-0.662988378319551,-0.12200031595523,"tree","Perennial",2.961480260454,4
"Tetramerium nervosum","Hermaphrodite","self_compatible","medium",1.32509881121223,"Tube","zygomorphic",-0.232357258234199,-0.143334839862248,-0.148365394918843,-0.222175088940022,0.18607636651844,0.820725853199938,-0.125100583913004,"herb","Perennial",-0.528808509864236,1
"Teucrium canadense","Hermaphrodite","self_compatible","low",-0.188560081493213,"Open","zygomorphic",-0.228929903682205,-0.0706898615014027,-0.259850783555507,-0.588249923337348,-0.167724853633837,0.93063061109027,-0.125100583913004,"herb","Perennial",-0.429893443498942,5
"Teucrium fruticans","Hermaphrodite","partially_self_compatible","low",-0.323285271656464,"Open","zygomorphic",-0.210650679404904,-0.131227343468773,0.186090770991147,-0.319795044779309,0.476077366643257,1.6999639163226,-0.125100583913004,"shrub","Perennial",-0.217932587001883,2
"Thalia geniculata","Hermaphrodite","self_compatible","low",-0.123384479906599,"Open","zygomorphic",-0.227787452164874,-0.143334839862248,-0.817277726738824,-0.515034956457883,-0.0807245535963917,-0.278321725703387,-0.125720637504558,"herb","Perennial",-0.0766253493371767,5
"Thalictrum dasycarpum","Dioecious","dioecious","none",-0.712461093035608,"Brush","actinomorphic",-0.159240361124996,1.40642469850244,1.74688621190444,-0.61265491229717,-0.341725453708727,-0.278321725703387,-0.120140155180566,"shrub","Perennial",-0.232063310768353,4
"Thalictrum delavayi","Hermaphrodite","self_compatible","low",-0.180208717420729,"Open","actinomorphic",-0.199226164231591,-0.0464748687144545,3.53065243009105,0.173185732209089,-0.509926033781121,-0.278321725703387,-0.116109806835461,"herb","Perennial",-0.203801863235412,2
"Thalictrum rostellatum","Hermaphrodite","self_compatible","low",-0.154908388720382,"Open","actinomorphic",-0.216362936991561,-0.094904854288351,-0.482821560828834,-0.515034956457883,-0.57372625380858,-0.38822648359372,-0.124170503525672,"herb","Perennial",-0.429893443498942,2
"Thapsia villosa","Monoecious","self_compatible","low",-0.124910770166977,"Open","actinomorphic",-0.204938421818248,0.437824987024511,-0.705792338102161,-0.270985066859666,-0.515726053783617,-0.662988378319551,-0.126960744687668,"herb","Perennial",-0.288586205834236,2
"Thymelaea hirsuta","Dioecious","self_compatible","low",-0.223747462865463,"Campanulate","actinomorphic",-0.187801649058278,-0.160285334813111,-0.683495260374828,-0.576047428857437,-0.486725953771135,-0.690464567792134,-0.126960744687668,"shrub","Perennial",-0.14727896816953,2
"Thymophylla pentachaeta","Hermaphrodite","self_compatible","low",-0.0321115704688995,"Open","actinomorphic",-0.232357258234199,-0.165128333370501,-0.73923795469316,-0.344200033739131,-0.312725353696245,-0.38822648359372,-0.0531743672926608,"herb","Perennial",-0.514677786097765,2
"Thymus mastichina","Hermaphrodite","self_compatible","low",-0.223747462865463,"Tube","zygomorphic",-0.204938421818248,-0.131227343468773,0.297576159627811,-0.61265491229717,0.180276346515943,1.48015440054193,-0.125100583913004,"shrub","Perennial",-0.458154891031883,5
"Tibetia himalaica","Hermaphrodite","self_compatible","low",0.0813320207682495,"Papilionaceous","zygomorphic",-0.233385464599797,-0.165128333370501,-0.750386493556826,-0.368605022698953,-0.486725953771135,-0.608035999374385,0.00041097411629032,"herb","Perennial",-0.345476443643745,5
"Tibouchina fraterna","Hermaphrodite","self_compatible","low",-0.712461093035608,"Open","actinomorphic",-0.216362936991561,-0.157863835534417,1.30094465735778,0.705214491533202,-0.341725453708727,0.93063061109027,-0.0787391768724602,"shrub","Perennial",0.00370781527520864,2
"Tilia americana","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",0.337726048914121,-0.155442336255722,1.07797388008445,-0.173365111020379,0.00627574644105332,-0.168416967813055,-0.121380262363676,"tree","Perennial",7.90723357871871,3
"Tillandsia didisticha","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Tube","actinomorphic",-0.232357258234199,-0.143334839862248,-0.37133617219217,-0.563844934377526,0.383277046603315,0.172287781646976,-0.0463537777855594,"herb","Perennial",-0.528808509864236,3
"Timonius sechellensis","Dioecious","dioecious","none",-0.712461093035608,"Tube","actinomorphic",-0.222075194578218,-0.155442336255722,-0.86187188219349,-0.61265491229717,-0.254725153671282,-0.0585122099227223,-0.125100583913004,"tree","Perennial",1.12448617081282,4
"Tiquilia darwinii","Hermaphrodite","self_compatible","low",-0.0178354934645062,"Tube","actinomorphic",-0.230072355199537,-0.155442336255722,-0.895317498784489,-0.685869879176635,-0.544726153796099,-0.662988378319551,-0.125100583913004,"herb","Perennial",-0.542939233630706,2
"Tiquilia fusca","Hermaphrodite","self_compatible","low",-0.0178354934645062,"Tube","actinomorphic",-0.230072355199537,-0.155442336255722,-0.895317498784489,-0.685869879176635,-0.544726153796099,-0.662988378319551,-0.125100583913004,"herb","Perennial",-0.542939233630706,2
"Tococa nitens","Hermaphrodite","self_compatible","none",-0.712461093035608,"Open","actinomorphic",-0.1192545580184,-0.119119847075299,0.409061548264474,0.314734668176055,-0.341725453708727,0.611906813208306,0.0211266545833364,"shrub","Perennial",0.347296363656941,3
"Toddalia asiatica","Dioecious","dioecious","none",-0.712461093035608,"Open","actinomorphic",-0.147815845951683,-0.094904854288351,-0.819507434511557,-0.607773914505205,-0.57372625380858,-0.498131241484052,-0.126340691096113,"vine","Perennial",1.83102235913635,4
"Torilis japonica","Hermaphrodite","self_compatible","low",-0.0543173394007702,"Open","zygomorphic",-0.22436009761288,0.0261701096463903,1.30094465735778,-0.515034956457883,-0.57372625380858,-0.706950281475684,-0.125100583913004,"herb","Short lived",-0.436958805382177,5
"Tournefortia psilostachya","Hermaphrodite","self_compatible","low",0.212335468670974,"Tube","actinomorphic",0.206365545386971,-0.0464748687144545,1.07797388008445,-0.515034956457883,-0.341725453708727,-0.608035999374385,-0.125100583913004,"tree","Perennial",-0.486416338564824,2
"Tournefortia pubescens","Hermaphrodite","self_compatible","low",-0.347805538216346,"Tube","actinomorphic",-0.176377133884965,0.0746000952202868,1.07797388008445,-0.599964318038062,-0.404945671735937,-0.608035999374385,-0.125658632145403,"shrub","Perennial",0.135335507159882,2
"Tournefortia rufo-sericea","Hermaphrodite","self_compatible","high",2.29500740031913,"Tube","actinomorphic",-0.091981193762322,-0.0706898615014027,0.409061548264474,-0.563844934377526,-0.341725453708727,-0.608035999374385,-0.125100583913004,"shrub","Perennial",-0.14727896816953,1
"Toxicodendron pubescens","Hermaphrodite","self_compatible","low",-0.19913697225078,"Open","actinomorphic",-0.224931323371546,0.0140626132529162,-0.148365394918843,-0.656583892424849,-0.596926333818566,-0.662988378319551,-0.126960744687668,"shrub","Perennial",-0.359239824666589,2
"Tradescantia virginiana","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.233156974296331,-0.160285334813111,-0.148365394918843,0.949264381131419,-0.05172445358391,-0.38822648359372,-0.123860476729894,"herb","Perennial",-0.528808509864236,3
"Trema orientalis","Dioecious","dioecious","none",-0.712461093035608,"Open","actinomorphic",0.702735086911097,-0.131227343468773,-0.594306949465497,-0.588249923337348,-0.428725753746172,-0.487140765695019,-0.126960744687668,"tree","Perennial",1.54840788380694,4
"Tribulus cistoides","Hermaphrodite","self_compatible","medium",0.640899728974024,"Open","actinomorphic",-0.230072355199537,-0.165128333370501,-0.37133617219217,0.461164601934985,-0.602726353821062,-0.278321725703387,-0.116729860427015,"herb","Short lived",0.220119849758706,1
"Trifolium arvense","Hermaphrodite","self_compatible","high",2.5957542496546,"Tube","zygomorphic",-0.222075194578218,-0.0585823651079286,-0.482821560828834,-0.661464890216813,-0.341725453708727,-0.278321725703387,-0.125100583913004,"herb","Short lived",-0.500547062331295,1
"Trifolium campestre","Hermaphrodite","self_compatible","high",2.5957542496546,"Papilionaceous","zygomorphic",-0.216362936991561,-0.094904854288351,-0.661198182647495,-0.61265491229717,-0.356225503714968,-0.608035999374385,-0.125100583913004,"herb","Short lived",-0.528808509864236,1
"Trifolium dubium","Hermaphrodite","self_compatible","high",3.04687452365781,"Papilionaceous","actinomorphic",-0.222075194578218,-0.131227343468773,-0.482821560828834,-0.344200033739131,-0.138724753621355,-0.608035999374385,-0.126340691096113,"herb","Short lived",-0.494894772824706,1
"Trifolium hybridum","Hermaphrodite","partially_self_compatible","low",-0.223747462865463,"Papilionaceous","zygomorphic",-0.176377133884965,-0.0706898615014027,-0.37133617219217,-0.563844934377526,-0.196724953646318,-0.443178862538886,-0.126340691096113,"herb","Short lived",-0.444024167265412,5
"Trifolium pratense","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Papilionaceous","zygomorphic",-0.210650679404904,-0.094904854288351,0.409061548264474,-0.429617495098507,0.238276546540907,0.0513925479676102,-0.126030664300336,"herb","Perennial",-0.479350976681589,3
"Trifolium reflexum","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Papilionaceous","zygomorphic",-0.216362936991561,-0.094904854288351,-0.148365394918843,-0.539439945417705,-0.109724653608873,-0.38822648359372,-0.120140155180566,"herb","Short lived",-0.472285614798353,3
"Trifolium repens","Hermaphrodite","self_compatible","high",2.5957542496546,"Papilionaceous","zygomorphic",-0.224931323371546,-0.107012350681825,-0.594306949465497,-0.61265491229717,-0.109724653608873,-0.38822648359372,-0.125100583913004,"herb","Perennial",-0.514677786097765,1
"Trigonotis brevipes","Hermaphrodite","self_compatible","low",-0.0190886053367362,"Open","actinomorphic",-0.230072355199537,-0.143334839862248,-0.794980649011491,-0.61265491229717,-0.489380912927278,-0.706950281475684,-0.125100583913004,"herb","Perennial",-0.514677786097765,2
"Trillium sessile","Hermaphrodite","self_compatible","low",-0.151827613182502,"Open","actinomorphic",-0.233385464599797,-0.165128333370501,0.855003102811128,-0.368605022698953,0.81827854679054,1.48015440054193,-0.120140155180566,"herb","Perennial",-0.542939233630706,2
"Triodanis perfoliata","Hermaphrodite","self_compatible","medium",3.04687452365781,"Open","actinomorphic",-0.231214806716868,-0.157863835534417,-0.259850783555507,-0.246580077899844,-0.327225403702486,-0.223369346758221,-0.0035700799682865,"herb","Short lived",-0.415762719732471,1
"Triosteum perfoliatum","Hermaphrodite","self_compatible","low",-0.247692551075992,"Tube","zygomorphic",-0.230643580958202,-0.155442336255722,-0.0368800062821798,-0.490629967498061,0.29627674656587,1.48015440054193,-0.124480530321449,"herb","Perennial",-0.316847653367177,5
"Tripogandra glandulosa","Hermaphrodite","self_compatible","low",0.125220384425337,"Open","actinomorphic",-0.227787452164874,-0.143334839862248,-0.148365394918843,-0.295390055819488,-0.486725953771135,-0.498131241484052,-0.123860476729894,"herb","Short lived",-0.500547062331295,5
"Tristemma mauritianum","Hermaphrodite","self_compatible","low",-0.237797979732855,"Open","actinomorphic",-0.227787452164874,-0.157863835534417,-0.259850783555507,0.705214491533202,-0.126327210866019,-0.553083620429219,-0.092209279656011,"herb","Perennial",-0.359239824666589,2
"Trochetia blackburniana","Hermaphrodite","self_compatible","low",-0.471863613567229,"Campanulate","actinomorphic",-0.231214806716868,-0.165128333370501,-0.259850783555507,0.705214491533202,0.766078366768073,0.381106821638608,-0.113629592469242,"shrub","Perennial",0.135335507159882,2
"Trollius europaeus","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.233271219448064,-0.165128333370501,-0.0926227006005116,1.07128932593053,0.528277546665723,-0.608035999374385,0.0956384946804621,"herb","Perennial",-0.444024167265412,3
"Trollius vaginatus","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.233385464599797,-0.157246353218349,-0.257621075782773,0.710095489325167,-0.341725453708727,2.70229530828243,0.0956384946804621,"herb","Perennial",-0.550004595513942,3
"Trollius yunnanensis","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Open","actinomorphic",-0.232928483992865,-0.165128333370501,-0.413700619874102,0.368425643887663,-0.39972565373369,-0.608035999374385,0.0956384946804621,"herb","Perennial",-0.429893443498942,3
"Tuberaria guttata","Hermaphrodite","self_compatible","high",2.67094096198847,"Open","actinomorphic",-0.232928483992865,-0.165128333370501,-0.672346721511162,-0.197770099980201,-0.457725853758653,-0.608035999374385,-0.0903775827859416,"herb","Short lived",-0.528808509864236,1
"Turnera angustifolia","Hermaphrodite","self_compatible","high",2.5957542496546,"Open","actinomorphic",-0.230643580958202,-0.165128333370501,0.186090770991147,1.68141404992607,0.462142818587259,0.178882067120396,-0.103863748402256,"shrub","Perennial",-0.401631995966,1
"Turraea rigida","Hermaphrodite","self_compatible","low",-0.27763002025953,"Open","actinomorphic",-0.232357258234199,-0.162706834091806,-0.259850783555507,0.705214491533202,0.238276546540907,0.93063061109027,-0.123860476729894,"tree","Perennial",-0.14727896816953,2
"Ulex parviflorus","Hermaphrodite","self_incompatible","none",-0.712461093035608,"Papilionaceous","zygomorphic",-0.147815845951683,-0.155442336255722,-0.482821560828834,-0.637059901256991,-0.211225003652559,0.0513925479676102,-0.126340691096113,"shrub","Perennial",-0.288586205834236,3
"Ulmus americana","Monoecious","monoecious","none",-0.712461093035608,"Open","actinomorphic",0.337726048914121,-0.131227343468773,-0.482821560828834,-0.61265491229717,-0.509926033781121,-0.498131241484052,-0.126960744687668,"tree","Perennial",7.34200462805989,4
"Ulmus rubra","Monoecious","monoecious","none",-0.712461093035608,"Brush","actinomorphic",0.337726048914121,-0.155442336255722,-0.750386493556826,-0.734679857096278,-0.57372625380858,-0.498131241484052,-0.126960744687668,"tree","Perennial",6.91808291506577,4
