Network_id,Node_id,np1,np2,np3,np4,np5,np6,np7,np8,np9,np10,np11,np12,np13,np14,np15,np16,np17,np18,np19,np20,np21,np22,np23,np24,np25,np26,np27,np28,np29,np30,np31,np32,np33,np34,np35,np36,np37,np38,np39,np40,np41,np42,np43,np44,np45,np46
3_3_dupont_2009_denmark_so,Non-syrphids-diptera,0,5,0,10,0,18,0,32,0,0,0,28,0,22,0,10,0,34,0,0,0,32,0,0,3,0,0,0,48,0,24,0,0,0,18,0,0,0,0,0,0,24,0,14,0,5
3_3_dupont_2009_denmark_so,Other_insects,0,1,0,0,0,6,0,15,0,0,16,0,0,0,0,-0,0,20,0,0,22,0,0,0,0,0,0,29,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
3_3_dupont_2009_denmark_so,Syrphids,0,5,0,10,0,18,0,32,0,0,0,28,0,22,0,10,0,34,0,0,0,32,0,0,3,0,0,0,48,0,24,0,0,0,18,0,0,0,0,0,0,24,0,14,0,5
3_3_dupont_2009_denmark_so,2,7,0,16,0,21,0,35,0,0,38,0,0,29,0,16,0,35,0,0,43,0,0,0,0,0,0,52,0,0,31,0,0,24,0,0,0,3,0,0,38,0,0,17,0,8,0
3_3_dupont_2009_denmark_so,3,6,0,16,0,15,0,20,0,6,22,0,0,29,0,16,0,15,0,0,21,0,0,0,0,0,15,23,0,0,31,0,10,8,0,0,0,3,0,0,38,0,0,17,0,8,0
3_3_dupont_2009_denmark_so,5,5,0,14,0,10,0,10,0,17,12,0,0,22,0,15,0,5,0,5,12,0,0,6,0,0,31,6,0,0,20,0,15,6,0,0,6,0,0,9,24,0,0,15,0,8,0
3_3_dupont_2009_denmark_so,4,3,0,10,0,3,0,1,0,27,4,0,0,8,0,13,0,0,0,33,0,0,0,6,0,0,24,2,0,0,2,0,25,2,0,0,6,0,0,21,8,0,0,8,0,8,0
3_3_dupont_2009_denmark_so,1,2,0,8,0,1,0,0,0,26,0,0,0,4,0,12,0,-0,0,38,0,0,0,0,0,0,13,0,0,0,0,0,30,0,0,0,0,0,0,24,0,0,0,6,0,8,0
12_1_bartomeus_spain_2008_Aznalcazar_unp,Bee,0,4,0,6,0,7,0,4,0,0,0,17,0,2,0,4,0,1,0,0,0,8,0,0,11,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,1
12_1_bartomeus_spain_2008_Aznalcazar_unp,Coleoptera,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,-0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_1_bartomeus_spain_2008_Aznalcazar_unp,Lepidoptera,0,2,0,1,0,4,0,3,0,0,5,2,0,1,0,0,0,1,0,0,4,1,0,5,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,-0
12_1_bartomeus_spain_2008_Aznalcazar_unp,Non-bee-Hymenoptera,0,1,0,0,0,3,0,3,0,0,5,0,0,0,0,-0,0,1,0,0,6,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_1_bartomeus_spain_2008_Aznalcazar_unp,Non-syrphids-diptera,0,2,0,1,0,4,0,3,0,0,5,2,0,1,0,0,0,1,0,0,4,1,0,5,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,-0
12_1_bartomeus_spain_2008_Aznalcazar_unp,Syrphids,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,-0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
12_1_bartomeus_spain_2008_Aznalcazar_unp,1,2,0,4,0,1,0,0,0,7,2,0,0,1,0,3,0,-0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,8,1,0,0,1,0,0,1,2,0,0,0,0,1,0
12_1_bartomeus_spain_2008_Aznalcazar_unp,2,2,0,4,0,1,0,0,0,7,2,0,0,1,0,3,0,-0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,8,1,0,0,1,0,0,1,2,0,0,0,0,1,0
12_1_bartomeus_spain_2008_Aznalcazar_unp,3,3,0,3,0,3,0,1,0,5,6,0,0,0,0,3,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,2,0,0,0,0,0,1,0
12_1_bartomeus_spain_2008_Aznalcazar_unp,5,4,0,5,0,6,0,4,0,2,11,0,0,2,0,3,0,1,0,1,7,0,0,6,0,0,0,4,0,0,0,0,4,5,0,0,0,1,0,0,4,0,0,0,0,1,0
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,Bee,0,2,0,1,0,3,0,3,0,0,1,3,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,Non-bee-Hymenoptera,0,2,0,1,0,3,0,3,0,0,1,3,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,Non-syrphids-diptera,0,1,0,0,0,3,0,3,0,0,2,0,0,0,0,-0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,Syrphids,0,1,0,0,0,3,0,3,0,0,2,0,0,0,0,-0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,3,4,0,2,0,6,0,4,0,0,6,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,5,1,0,1,0,0,0,-0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,1,0,1,0,0,0,-0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15_3_peralta_2006_mendoza_site_3,Bee,0,2,0,1,0,8,0,13,0,0,4,2,0,3,0,0,0,11,0,0,8,1,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0
15_3_peralta_2006_mendoza_site_3,Coleoptera,0,1,0,0,0,5,0,10,0,0,6,0,0,0,0,-0,0,10,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
15_3_peralta_2006_mendoza_site_3,Lepidoptera,0,1,0,0,0,5,0,10,0,0,6,0,0,0,0,-0,0,10,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
15_3_peralta_2006_mendoza_site_3,Non-bee-Hymenoptera,0,2,0,1,0,8,0,13,0,0,4,2,0,3,0,0,0,11,0,0,8,1,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0
15_3_peralta_2006_mendoza_site_3,Non-syrphids-diptera,0,3,0,3,0,9,0,13,0,0,0,8,0,5,0,1,0,11,0,0,0,8,0,0,0,0,0,0,12,0,3,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0
15_3_peralta_2006_mendoza_site_3,Syrphids,0,3,0,3,0,9,0,13,0,0,0,8,0,5,0,1,0,11,0,0,0,8,0,0,0,0,0,0,12,0,3,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0
15_3_peralta_2006_mendoza_site_3,2,4,0,6,0,6,0,4,0,8,4,0,0,7,0,2,0,1,0,4,2,0,0,0,0,0,12,2,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0
15_3_peralta_2006_mendoza_site_3,3,6,0,6,0,15,0,20,0,0,16,0,0,7,0,2,0,15,0,0,16,0,0,0,0,0,0,16,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0
15_3_peralta_2006_mendoza_site_3,4,2,0,4,0,1,0,0,0,12,0,0,0,2,0,2,0,-0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,0,0
8_1_olesen_2002_azores,Bee,0,3,0,3,0,5,0,3,0,0,2,4,0,3,0,1,0,1,0,0,4,2,0,1,0,0,0,0,4,0,0,0,0,1,2,0,0,4,0,0,0,0,0,1,0,0
8_1_olesen_2002_azores,Lepidoptera,0,3,0,3,0,5,0,3,0,0,2,4,0,3,0,1,0,1,0,0,4,2,0,1,0,0,0,0,4,0,0,0,0,1,2,0,0,4,0,0,0,0,0,1,0,0
8_1_olesen_2002_azores,Non-bee-Hymenoptera,0,1,0,0,0,3,0,3,0,0,6,0,0,0,0,-0,0,1,0,0,8,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
8_1_olesen_2002_azores,Non-syrphids-diptera,0,3,0,3,0,4,0,3,0,0,4,8,0,0,0,1,0,1,0,0,4,6,0,0,3,0,0,2,0,0,0,0,0,2,4,0,0,8,0,0,0,0,0,0,0,0
8_1_olesen_2002_azores,Syrphids,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,-0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8_1_olesen_2002_azores,2,4,0,6,0,6,0,4,0,1,14,0,0,2,0,3,0,1,0,0,10,0,0,3,0,0,0,4,0,0,0,0,1,7,0,0,0,8,0,0,0,0,0,1,0,0,0
8_1_olesen_2002_azores,3,2,0,4,0,1,0,0,0,4,0,0,0,2,0,2,0,-0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0
8_1_olesen_2002_azores,5,2,0,4,0,1,0,0,0,4,0,0,0,2,0,2,0,-0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0
8_1_olesen_2002_azores,1,2,0,2,0,1,0,0,0,3,2,0,0,0,0,1,0,-0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0
8_1_olesen_2002_azores,4,1,0,2,0,0,0,-0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1_6_bartomeus_spain_2008_selop_1_2,Bee,0,4,0,6,0,11,0,10,0,0,8,3,0,15,0,4,0,3,0,0,6,0,0,8,0,0,0,4,6,0,12,0,0,0,0,0,0,0,0,0,12,3,0,9,0,1
1_6_bartomeus_spain_2008_selop_1_2,Coleoptera,0,5,0,10,0,13,0,11,0,0,0,14,0,19,0,10,0,3,0,0,0,3,0,0,7,0,0,0,17,0,12,0,0,0,9,0,0,0,0,0,0,12,0,15,0,5
1_6_bartomeus_spain_2008_selop_1_2,Lepidoptera,0,1,0,0,0,2,0,1,0,0,8,0,0,0,0,-0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1_6_bartomeus_spain_2008_selop_1_2,Non-bee-Hymenoptera,0,3,0,3,0,9,0,9,0,0,15,0,0,9,0,1,0,3,0,0,6,0,0,6,0,0,0,12,0,0,9,0,0,6,0,0,0,0,0,0,15,0,0,3,0,0
1_6_bartomeus_spain_2008_selop_1_2,Non-syrphids-diptera,0,5,0,10,0,13,0,11,0,0,0,14,0,19,0,10,0,3,0,0,0,3,0,0,7,0,0,0,17,0,12,0,0,0,9,0,0,0,0,0,0,12,0,15,0,5
1_6_bartomeus_spain_2008_selop_1_2,1,4,0,13,0,6,0,4,0,2,7,0,0,16,0,16,0,1,0,0,2,0,0,4,0,0,1,5,0,0,9,0,6,2,0,0,0,0,0,0,16,0,0,15,0,9,0
1_6_bartomeus_spain_2008_selop_1_2,2,4,0,13,0,6,0,4,0,2,7,0,0,16,0,16,0,1,0,0,2,0,0,4,0,0,1,5,0,0,9,0,6,2,0,0,0,0,0,0,16,0,0,15,0,9,0
1_6_bartomeus_spain_2008_selop_1_2,4,4,0,13,0,6,0,4,0,2,7,0,0,16,0,16,0,1,0,0,2,0,0,4,0,0,1,5,0,0,9,0,6,2,0,0,0,0,0,0,16,0,0,15,0,9,0
1_6_bartomeus_spain_2008_selop_1_2,5,3,0,11,0,3,0,1,0,11,2,0,0,10,0,15,0,0,0,0,0,0,0,2,0,0,10,1,0,0,3,0,12,0,0,0,0,0,0,9,6,0,0,12,0,9,0
1_6_bartomeus_spain_2008_selop_1_2,3,3,0,8,0,3,0,1,0,14,8,0,0,4,0,12,0,0,0,6,0,0,0,14,0,0,7,4,0,0,0,0,6,12,0,0,0,0,0,18,0,0,0,6,0,8,0
1_4_bartomeus_spain_2008_medca_2_3,Bee,0,4,0,6,0,11,0,11,0,0,0,9,0,12,0,4,0,5,0,0,0,3,0,0,2,0,0,0,18,0,6,0,0,0,9,0,0,0,0,0,0,0,0,8,0,1
1_4_bartomeus_spain_2008_medca_2_3,Coleoptera,0,4,0,6,0,11,0,11,0,0,0,9,0,12,0,4,0,5,0,0,0,3,0,0,2,0,0,0,18,0,6,0,0,0,9,0,0,0,0,0,0,0,0,8,0,1
1_4_bartomeus_spain_2008_medca_2_3,Lepidoptera,0,1,0,0,0,3,0,3,0,0,9,0,0,0,0,-0,0,1,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1_4_bartomeus_spain_2008_medca_2_3,Non-bee-Hymenoptera,0,1,0,0,0,4,0,6,0,0,9,0,0,0,0,-0,0,4,0,0,9,0,0,3,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1_4_bartomeus_spain_2008_medca_2_3,Non-syrphids-diptera,0,4,0,6,0,11,0,11,0,0,0,9,0,12,0,4,0,5,0,0,0,3,0,0,2,0,0,0,18,0,6,0,0,0,9,0,0,0,0,0,0,0,0,8,0,1
1_4_bartomeus_spain_2008_medca_2_3,Syrphids,0,1,0,0,0,4,0,6,0,0,9,0,0,0,0,-0,0,4,0,0,9,0,0,3,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1_4_bartomeus_spain_2008_medca_2_3,1,3,0,9,0,3,0,1,0,9,0,0,0,9,0,9,0,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,9,0,3,0
1_4_bartomeus_spain_2008_medca_2_3,2,3,0,9,0,3,0,1,0,9,0,0,0,9,0,9,0,0,0,3,0,0,0,0,0,0,9,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,9,0,3,0
1_4_bartomeus_spain_2008_medca_2_3,3,5,0,9,0,10,0,10,0,3,18,0,0,9,0,9,0,5,0,0,9,0,0,6,0,0,3,18,0,0,3,0,6,18,0,0,0,0,0,0,0,0,0,9,0,3,0
1_4_bartomeus_spain_2008_medca_2_3,5,4,0,9,0,6,0,4,0,6,9,0,0,9,0,9,0,1,0,3,0,0,0,6,0,0,6,9,0,0,3,0,12,9,0,0,0,0,0,0,0,0,0,9,0,3,0
1_5_bartomeus_spain_2008_miqop_1_2,Bee,0,5,0,10,0,12,0,12,0,0,0,26,0,11,0,10,0,6,0,0,0,16,0,0,11,0,0,0,22,0,5,0,0,0,21,0,0,0,0,0,0,18,0,5,0,5
1_5_bartomeus_spain_2008_miqop_1_2,Coleoptera,0,4,0,6,0,11,0,12,0,0,5,13,0,10,0,4,0,6,0,0,7,6,0,3,3,0,0,1,20,0,5,0,0,0,8,0,0,3,0,0,6,5,0,5,0,1
1_5_bartomeus_spain_2008_miqop_1_2,Lepidoptera,0,2,0,1,0,7,0,9,0,0,12,1,0,3,0,0,0,5,0,0,14,0,0,8,0,0,0,8,3,0,3,0,0,8,0,0,0,0,0,0,6,0,0,0,0,-0
1_5_bartomeus_spain_2008_miqop_1_2,Non-bee-Hymenoptera,0,2,0,1,0,4,0,3,0,0,11,2,0,1,0,0,0,1,0,0,2,1,0,17,0,0,0,7,2,0,0,0,0,10,0,0,0,5,0,0,3,0,0,0,0,-0
1_5_bartomeus_spain_2008_miqop_1_2,Non-syrphids-diptera,0,3,0,3,0,10,0,12,0,0,10,6,0,7,0,1,0,6,0,0,15,1,0,2,3,0,0,4,13,0,5,0,0,3,2,0,0,2,0,0,9,1,0,2,0,0
1_5_bartomeus_spain_2008_miqop_1_2,Syrphids,0,1,0,0,0,4,0,6,0,0,10,0,0,0,0,-0,0,4,0,0,10,0,0,4,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1_5_bartomeus_spain_2008_miqop_1_2,1,5,0,10,0,10,0,10,0,4,20,0,0,10,0,10,0,5,0,0,15,0,0,10,0,0,3,15,0,0,5,0,7,15,0,0,2,0,0,1,15,0,0,5,0,5,0
1_5_bartomeus_spain_2008_miqop_1_2,2,2,0,5,0,1,0,0,0,12,3,0,0,1,0,6,0,-0,0,11,0,0,0,8,0,0,2,0,0,0,0,0,10,3,0,0,5,0,0,10,3,0,0,0,0,4,0
1_5_bartomeus_spain_2008_miqop_1_2,3,4,0,10,0,6,0,4,0,8,10,0,0,10,0,10,0,1,0,0,5,0,0,6,0,0,9,5,0,0,5,0,13,5,0,0,2,0,0,1,15,0,0,5,0,5,0
1_5_bartomeus_spain_2008_miqop_1_2,4,4,0,10,0,6,0,4,0,9,14,0,0,8,0,10,0,1,0,3,4,0,0,9,0,0,9,10,0,0,2,0,12,8,0,0,0,5,0,3,12,0,0,5,0,5,0
1_5_bartomeus_spain_2008_miqop_1_2,5,2,0,7,0,1,0,0,0,15,1,0,0,3,0,9,0,-0,0,10,0,0,0,1,0,0,7,0,0,0,0,0,20,0,0,0,1,0,0,9,3,0,0,3,0,5,0
15_4_peralta_2006_mendoza_site_4,Bee,0,3,0,3,0,7,0,5,0,0,4,2,0,6,0,1,0,1,0,0,4,0,0,2,0,0,0,1,4,0,3,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0
15_4_peralta_2006_mendoza_site_4,Non-bee-Hymenoptera,0,4,0,6,0,8,0,5,0,0,0,10,0,7,0,4,0,1,0,0,0,3,0,0,4,0,0,0,6,0,3,0,0,0,2,0,0,0,0,0,0,8,0,2,0,1
15_4_peralta_2006_mendoza_site_4,Non-syrphids-diptera,0,3,0,3,0,7,0,5,0,0,4,2,0,6,0,1,0,1,0,0,4,0,0,2,0,0,0,1,4,0,3,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0
15_4_peralta_2006_mendoza_site_4,Syrphids,0,2,0,1,0,4,0,3,0,0,8,2,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,6,2,0,0,0,0,4,0,0,0,4,0,0,2,0,0,0,0,-0
15_4_peralta_2006_mendoza_site_4,1,3,0,7,0,3,0,1,0,4,2,0,0,6,0,5,0,0,0,0,1,0,0,2,0,0,3,0,0,0,2,0,4,0,0,0,2,0,0,1,4,0,0,3,0,1,0
15_4_peralta_2006_mendoza_site_4,2,4,0,8,0,6,0,4,0,0,10,0,0,7,0,5,0,1,0,0,2,0,0,0,0,0,0,8,0,0,2,0,0,3,0,0,0,4,0,0,6,0,0,3,0,1,0
15_4_peralta_2006_mendoza_site_4,3,3,0,7,0,3,0,1,0,4,2,0,0,6,0,5,0,0,0,0,1,0,0,2,0,0,3,0,0,0,2,0,4,0,0,0,2,0,0,1,4,0,0,3,0,1,0
15_4_peralta_2006_mendoza_site_4,4,2,0,4,0,1,0,0,0,8,2,0,0,1,0,3,0,-0,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,6,2,0,0,0,0,1,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,Bee,0,3,0,3,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,Non-syrphids-diptera,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,Syrphids,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,1,0,2,0,0,0,-0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,2,0,2,0,1,0,0,0,1,2,0,0,0,0,1,0,-0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,2,0,2,0,1,0,0,0,1,2,0,0,0,0,1,0,-0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2_dupont_2009_denmark_ib,Bee,0,3,0,3,0,13,0,22,0,0,6,4,0,11,0,1,0,18,0,0,14,0,0,0,1,0,0,3,14,0,15,0,0,0,0,0,0,0,0,0,6,2,0,3,0,0
3_2_dupont_2009_denmark_ib,Coleoptera,0,2,0,1,0,9,0,16,0,0,13,1,0,4,0,0,0,14,0,0,10,0,0,4,0,0,0,18,4,0,6,0,0,4,0,0,0,1,0,0,6,0,0,0,0,-0
3_2_dupont_2009_denmark_ib,Lepidoptera,0,2,0,1,0,9,0,16,0,0,13,1,0,4,0,0,0,14,0,0,10,0,0,4,0,0,0,18,4,0,6,0,0,4,0,0,0,1,0,0,6,0,0,0,0,-0
3_2_dupont_2009_denmark_ib,Non-bee-Hymenoptera,0,4,0,6,0,14,0,22,0,0,0,14,0,14,0,4,0,18,0,0,0,12,0,0,1,0,0,0,24,0,15,0,0,0,4,0,0,0,0,0,0,10,0,6,0,1
3_2_dupont_2009_denmark_ib,Non-syrphids-diptera,0,4,0,6,0,14,0,22,0,0,0,14,0,14,0,4,0,18,0,0,0,12,0,0,1,0,0,0,24,0,15,0,0,0,4,0,0,0,0,0,0,10,0,6,0,1
3_2_dupont_2009_denmark_ib,Syrphids,0,3,0,3,0,13,0,22,0,0,6,4,0,11,0,1,0,18,0,0,14,0,0,0,1,0,0,3,14,0,15,0,0,0,0,0,0,0,0,0,6,2,0,3,0,0
3_2_dupont_2009_denmark_ib,1,5,0,11,0,10,0,10,0,9,10,0,0,17,0,8,0,5,0,0,6,0,0,4,0,0,16,9,0,0,14,0,4,2,0,0,1,0,0,4,14,0,0,8,0,2,0
3_2_dupont_2009_denmark_ib,2,5,0,11,0,10,0,10,0,9,10,0,0,17,0,8,0,5,0,0,6,0,0,4,0,0,16,9,0,0,14,0,4,2,0,0,1,0,0,4,14,0,0,8,0,2,0
3_2_dupont_2009_denmark_ib,3,6,0,12,0,15,0,20,0,0,18,0,0,21,0,8,0,15,0,0,12,0,0,0,0,0,0,24,0,0,20,0,0,4,0,0,0,1,0,0,20,0,0,8,0,2,0
3_2_dupont_2009_denmark_ib,4,2,0,6,0,1,0,0,0,20,0,0,0,3,0,6,0,-0,0,24,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,3,0,2,0
3_1_dupont_2009_denmark_hl,Bee,0,4,0,6,0,16,0,27,0,0,3,12,0,18,0,4,0,24,0,0,11,9,0,0,3,0,0,0,24,0,24,0,0,0,0,0,0,3,0,0,3,12,0,8,0,1
3_1_dupont_2009_denmark_hl,Coleoptera,0,4,0,6,0,14,0,26,0,0,8,16,0,13,0,4,0,24,0,0,16,26,0,2,0,0,0,7,8,0,22,0,0,0,2,0,0,10,0,0,7,14,0,4,0,1
3_1_dupont_2009_denmark_hl,Lepidoptera,0,3,0,3,0,14,0,26,0,0,11,2,0,13,0,1,0,24,0,0,27,0,0,2,0,0,0,7,8,0,22,0,0,0,0,0,0,2,0,0,10,1,0,4,0,0
3_1_dupont_2009_denmark_hl,Non-bee-Hymenoptera,0,3,0,3,0,12,0,21,0,0,14,6,0,9,0,1,0,20,0,0,8,6,0,6,0,0,0,21,12,0,12,0,0,2,0,0,0,8,0,0,10,3,0,2,0,0
3_1_dupont_2009_denmark_hl,Non-syrphids-diptera,0,3,0,3,0,14,0,26,0,0,11,2,0,13,0,1,0,24,0,0,27,0,0,2,0,0,0,7,8,0,22,0,0,0,0,0,0,2,0,0,10,1,0,4,0,0
3_1_dupont_2009_denmark_hl,Syrphids,0,4,0,6,0,16,0,27,0,0,3,12,0,18,0,4,0,24,0,0,11,9,0,0,3,0,0,0,24,0,24,0,0,0,0,0,0,3,0,0,3,12,0,8,0,1
3_1_dupont_2009_denmark_hl,1,6,0,15,0,15,0,20,0,0,19,0,0,28,0,12,0,15,0,0,19,0,0,0,0,0,0,19,0,0,31,0,0,1,0,0,0,6,0,0,31,0,0,14,0,3,0
3_1_dupont_2009_denmark_hl,2,6,0,15,0,15,0,20,0,0,19,0,0,28,0,12,0,15,0,0,19,0,0,0,0,0,0,19,0,0,31,0,0,1,0,0,0,6,0,0,31,0,0,14,0,3,0
3_1_dupont_2009_denmark_hl,4,5,0,13,0,10,0,10,0,12,10,0,0,21,0,11,0,5,0,0,12,0,0,6,0,0,21,3,0,0,20,0,2,0,0,0,6,2,0,9,20,0,0,12,0,3,0
3_1_dupont_2009_denmark_hl,5,3,0,8,0,3,0,1,0,24,2,0,0,7,0,7,0,0,0,24,0,0,0,6,0,0,21,1,0,0,2,0,0,0,0,0,14,0,0,21,4,0,0,5,0,2,0
3_1_dupont_2009_denmark_hl,3,1,0,3,0,0,0,-0,0,14,0,0,0,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,13,0,0,0,0,0,1,0
7_1_lundgren_2005_greenland,Lepidoptera,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,-0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_1_lundgren_2005_greenland,Non-syrphids-diptera,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,-0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_1_lundgren_2005_greenland,Other_insects,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,-0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_1_lundgren_2005_greenland,Syrphids,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,-0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7_1_lundgren_2005_greenland,2,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11_7_kaiser-bunbury_2017_seychelles_tea_plantation,Bee,0,2,0,1,0,13,0,36,0,0,0,1,0,6,0,0,0,55,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
