Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,37,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,37,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,38,Cistus salviifolius,Eucera collaris
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,38,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,39,Cistus salviifolius,Merodon sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,39,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,40,Cistus salviifolius,Panurgus dargius
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,40,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,41,Cistus salviifolius,Sphaerophoria scripta
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,41,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,42,Cistus salviifolius,Eucera bolivari
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,42,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,43,Cistus salviifolius,Lasioglossum malachurum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,43,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,44,Cistus salviifolius,Eristalinus taeniops
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,44,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,45,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,45,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,46,Cistus salviifolius,Bibio sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,46,Cistus salviifolius,Eucera collaris
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,47,Cistus salviifolius,Dasypoda iberica
